modelo,geocode,departamento,distrito,horizonte,y_true,y_pred,error,abs_error,squared_error,anio
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010303,Amazonas,Churuja,5,0.7752341058015931,0.7578830636166515,-0.017351042184941656,0.017351042184941656,0.00030105866490362493,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010304,Amazonas,Corosha,1,0.7392527499554493,0.7253702807429457,-0.013882469212503579,0.013882469212503579,0.00019272295143610974,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010304,Amazonas,Corosha,2,0.7412899633439078,0.7272733759428185,-0.014016587401089353,0.014016587401089353,0.0001964647223723768,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010304,Amazonas,Corosha,3,0.7341805636095893,0.7292343938455148,-0.004946169764074471,0.004946169764074471,2.4464595335044505e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010304,Amazonas,Corosha,4,0.7282906702272234,0.7214525859854335,-0.006838084241789888,0.006838084241789888,4.675939609781519e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010304,Amazonas,Corosha,5,0.7301616113864002,0.7155752109736997,-0.01458640041270054,0.01458640041270054,0.00021276307699963048,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010305,Amazonas,Cuispes,1,0.6648435044414166,0.6613672084419354,-0.0034762959994811826,0.0034762959994811826,1.2084633876008875e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010305,Amazonas,Cuispes,2,0.6788076206881835,0.6597134711086844,-0.019094149579499065,0.019094149579499065,0.0003645865481642843,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010305,Amazonas,Cuispes,3,0.6911022633031326,0.6763772900800387,-0.014724973223093962,0.014724973223093962,0.0002168248364208342,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010305,Amazonas,Cuispes,4,0.6739745705555057,0.686812487741099,0.01283791718559335,0.01283791718559335,0.0001648121176641531,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010305,Amazonas,Cuispes,5,0.6722867484247979,0.6676015589258856,-0.004685189498912279,0.004685189498912279,2.195100064071789e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010306,Amazonas,Florida,1,0.49302297744687784,0.4949714485854604,0.0019484711385825415,0.0019484711385825415,3.7965397778891455e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010306,Amazonas,Florida,2,0.5026181350205998,0.49253379245901735,-0.010084342561582471,0.010084342561582471,0.00010169396489934371,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010306,Amazonas,Florida,3,0.49502214672458755,0.5061637300446029,0.011141583320015358,0.011141583320015358,0.00012413487887684446,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010306,Amazonas,Florida,4,0.48031088755319157,0.49556752241288327,0.015256634859691698,0.015256634859691698,0.0002327649072419599,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010306,Amazonas,Florida,5,0.48155686293982247,0.4772985252717779,-0.004258337668044565,0.004258337668044565,1.8133439695087225e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010307,Amazonas,Jazan,1,0.3945542280600848,0.3878562561863667,-0.006697971873718067,0.006697971873718067,4.486282722111832e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010307,Amazonas,Jazan,2,0.3733253429467196,0.39496505019307415,0.021639707246354556,0.021639707246354556,0.0004682769297079299,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010307,Amazonas,Jazan,3,0.3791257148358761,0.37327725069825324,-0.005848464137622855,0.005848464137622855,3.4204532769060646e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010307,Amazonas,Jazan,4,0.37791632918276086,0.381871465478242,0.003955136295481165,0.003955136295481165,1.5643103115832475e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010307,Amazonas,Jazan,5,0.3614662815808687,0.37797858031413967,0.01651229873327098,0.01651229873327098,0.00027265600945678244,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010308,Amazonas,Recta,1,0.3407029233753817,0.341391118277012,0.0006881949016303013,0.0006881949016303013,4.736122226299401e-07,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010308,Amazonas,Recta,2,0.34596839992584927,0.33849435216957213,-0.007474047756277136,0.007474047756277136,5.586138986311129e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010308,Amazonas,Recta,3,0.3286493729690261,0.3443294019644714,0.01568002899544535,0.01568002899544535,0.0002458633092980069,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010308,Amazonas,Recta,4,0.31539046247430474,0.3263383328423173,0.010947870368012536,0.010947870368012536,0.00011985586559480693,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010308,Amazonas,Recta,5,0.31624689821995333,0.31235619619911636,-0.003890702020836967,0.003890702020836967,1.5137562214944858e-05,2024
