zona_id,area_km2,n_pixels,centroid_lat,centroid_lon,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc
1744,0.950623,1072.000000,-5.055767,-76.975309,18578,9258,18643,9350
3823,0.950623,1072.000000,-10.112938,-71.014658,37358,31380,37425,31458
3847,0.949736,1071.000000,-10.213502,-71.299959,37734,30351,37797,30392
1366,0.949736,1071.000000,-4.525745,-76.277315,16629,11868,16682,11944
2658,0.949736,1071.000000,-6.908329,-77.200798,25357,8424,25637,8519
1461,0.948849,1070.000000,-4.660502,-73.724408,17120,21347,17182,21400
1707,0.948849,1070.000000,-5.010427,-75.155252,18404,15991,18529,16180
4443,0.948849,1070.000000,-11.669192,-74.477032,43132,18546,43183,18623
3990,0.948849,1070.000000,-10.739827,-73.253758,39670,23100,39743,23143
2242,0.948849,1070.000000,-5.966817,-75.755638,21975,13809,22021,13867
2108,0.948849,1070.000000,-5.746861,-75.061050,21128,16400,21214,16432
320,0.948849,1070.000000,-2.982527,-75.114031,10890,16187,10956,16246
3588,0.947962,1069.000000,-9.551304,-76.185963,35257,12215,35325,12275
1053,0.947962,1069.000000,-4.220367,-78.055292,15480,5223,15565,5402
2728,0.947962,1069.000000,-7.150794,-76.645923,26367,10497,26425,10564
3817,0.947962,1069.000000,-10.098922,-75.247624,37301,15697,37354,15755
2375,0.947962,1069.000000,-6.182881,-74.306738,22777,19187,22830,19244
3819,0.947076,1068.000000,-10.109117,-71.209379,37320,30680,37430,30759
226,0.947076,1068.000000,-2.472207,-70.492615,8971,33237,9061,33482
3600,0.947076,1068.000000,-9.576845,-76.038264,35370,12757,35420,12822
3964,0.947076,1068.000000,-10.677395,-75.058222,39453,16390,39511,16462
4071,0.947076,1068.000000,-10.879313,-74.385142,40201,18890,40245,18953
4516,0.947076,1068.000000,-11.880783,-72.940980,43912,24261,43983,24306
2506,0.946189,1067.000000,-6.471826,-77.502755,23842,7321,23897,7392
4948,0.946189,1067.000000,-12.798899,-72.344521,47321,26460,47378,26525
3311,0.946189,1067.000000,-8.810019,-76.644570,32497,10503,32628,10581
3375,0.946189,1067.000000,-9.008428,-76.398035,33256,11418,33319,11518
375,0.946189,1067.000000,-3.231193,-75.152498,11819,16010,11893,16109
5153,0.946189,1067.000000,-13.117059,-70.871138,48482,31890,48555,32034
1742,0.946189,1067.000000,-5.056087,-78.691312,18568,2913,18698,2977
2538,0.945302,1066.000000,-6.556720,-76.366798,24157,11539,24225,11606
3856,0.945302,1066.000000,-10.269412,-73.860254,37910,20659,38039,21058
3432,0.945302,1066.000000,-9.134279,-75.136562,33718,16112,33782,16167
4530,0.945302,1066.000000,-11.933013,-70.887673,44091,31854,44168,31956
1644,0.945302,1066.000000,-4.933806,-75.208759,18136,15812,18202,15922
2429,0.945302,1066.000000,-6.336588,-74.561648,23337,18237,23414,18292
4043,0.944415,1065.000000,-10.819241,-75.299373,39972,15509,40049,15567
3073,0.944415,1065.000000,-8.293402,-77.039562,30586,9047,30668,9102
4317,0.944415,1065.000000,-11.336048,-74.303157,41883,19212,41956,19262
4853,0.944415,1065.000000,-12.669793,-69.327014,46841,37671,46906,37716
5262,0.944415,1065.000000,-13.383484,-70.667995,49480,32691,49556,32741
1181,0.944415,1065.000000,-4.346994,-71.894571,15957,28133,16023,28192
5368,0.944415,1065.000000,-14.027535,-69.319878,51863,37668,51965,37782
5367,0.943528,1064.000000,-14.016056,-69.766287,51838,36040,51898,36088
2597,0.943528,1064.000000,-6.703868,-76.726086,24712,10203,24755,10282
361,0.943528,1064.000000,-3.181308,-75.209590,11615,15809,11700,15943
4413,0.943528,1064.000000,-11.585656,-74.280678,42803,19288,42879,19336
4216,0.943528,1064.000000,-11.134201,-74.406785,41149,18815,41207,18877
5247,0.943528,1064.000000,-13.352546,-73.400557,49376,22544,49437,22636
2407,0.942642,1063.000000,-6.278355,-78.058968,23125,5259,23189,5313
1699,0.942642,1063.000000,-5.000513,-76.452997,18374,11219,18447,11288
2615,0.942642,1063.000000,-6.751918,-76.695389,24882,10319,24932,10377
4920,0.942642,1063.000000,-12.756275,-71.237784,47165,30545,47248,30649
4445,0.942642,1063.000000,-11.667552,-73.168277,43134,23387,43166,23489
2972,0.941755,1062.000000,-8.054099,-77.001164,29711,9186,29778,9248
5206,0.941755,1062.000000,-13.243272,-70.035065,48932,35022,49099,35109
3447,0.941755,1062.000000,-9.187612,-73.683928,33919,21504,33983,21545
4229,0.941755,1062.000000,-11.165966,-74.850070,41246,17170,41325,17238
4589,0.941755,1062.000000,-12.078240,-68.988968,44647,38922,44703,38970
4179,0.940868,1061.000000,-11.070083,-75.281696,40885,15576,40979,15632
1899,0.940868,1061.000000,-5.310857,-77.621266,19508,6817,19619,6997
5036,0.940868,1061.000000,-12.902434,-73.116269,47705,23592,47766,23666
1737,0.940868,1061.000000,-5.047573,-79.368363,18552,395,18617,485
2749,0.940868,1061.000000,-7.269405,-77.384727,26794,7764,26866,7821
1320,0.940868,1061.000000,-4.490870,-78.453469,16458,3804,16573,3857
1123,0.940868,1061.000000,-4.296713,-74.789910,15764,17402,15834,17453
4915,0.940868,1061.000000,-12.751468,-71.887805,47138,28159,47215,28242
3728,0.939981,1060.000000,-9.880245,-76.059556,36477,12684,36549,12732
2380,0.939981,1060.000000,-6.195508,-76.173883,22814,12259,22875,12317
359,0.939981,1060.000000,-3.169938,-75.652393,11588,14198,11649,14240
1227,0.939981,1060.000000,-4.394143,-75.031977,16139,16497,16197,16547
23,0.939981,1060.000000,-0.760972,-74.342047,2666,19025,2694,19145
1706,0.939981,1060.000000,-5.004431,-76.953604,18404,9336,18453,9445
261,0.939981,1060.000000,-2.707208,-76.623797,9808,10595,9980,10642
379,0.939981,1060.000000,-3.242783,-70.408124,11867,33658,11922,33709
4194,0.939095,1059.000000,-11.086121,-75.327563,40966,15402,41028,15458
5241,0.939095,1059.000000,-13.343606,-69.378526,49305,37466,49452,37534
5078,0.939095,1059.000000,-12.965882,-73.094461,47940,23672,47993,23749
3137,0.939095,1059.000000,-8.413512,-75.337020,31036,15368,31113,15422
2071,0.939095,1059.000000,-5.671991,-78.967488,20874,1901,20932,1945
3523,0.939095,1059.000000,-9.388969,-75.306551,34672,15484,34728,15530
1809,0.939095,1059.000000,-5.154223,-74.114654,18971,19895,18999,19972
2012,0.939095,1059.000000,-5.560057,-74.470266,20451,18577,20526,18644
1008,0.939095,1059.000000,-4.179658,-70.078682,15329,34872,15404,34934
4593,0.938208,1058.000000,-12.085702,-70.292246,44663,33989,44764,34213
3331,0.938208,1058.000000,-8.884692,-76.287774,32778,11832,32865,11901
5436,0.938208,1058.000000,-14.336102,-69.155961,53036,38300,53075,38365
4734,0.938208,1058.000000,-12.427415,-72.612650,45947,25461,45992,25540
4291,0.937321,1057.000000,-11.275234,-74.795679,41659,17373,41739,17433
2346,0.937321,1057.000000,-6.128617,-73.552701,22537,21961,22654,22063
879,0.937321,1057.000000,-4.021778,-74.733177,14745,17608,14814,17657
1831,0.937321,1057.000000,-5.198113,-78.296684,19127,4377,19166,4441
3339,0.937321,1057.000000,-8.909047,-73.862573,32883,20841,32950,20891
2660,0.936434,1056.000000,-6.888948,-77.558193,25385,7121,25451,7183
555,0.936434,1056.000000,-3.609036,-77.392976,13225,7736,13287,7789
4316,0.936434,1056.000000,-11.336738,-69.935988,41873,35399,41955,35483
1157,0.936434,1056.000000,-4.320678,-74.621448,15868,18001,15914,18089
78,0.935547,1055.000000,-1.679160,-75.125662,6040,16136,6131,16234
136,0.935547,1055.000000,-2.178956,-71.775804,7924,28570,7968,28645
2413,0.934661,1054.000000,-6.296862,-78.042720,23179,5328,23279,5392
4958,0.934661,1054.000000,-12.813700,-72.520757,47359,25814,47438,25871
3224,0.934661,1054.000000,-8.601370,-76.764848,31735,10057,31810,10134
5115,0.933774,1053.000000,-13.061754,-71.423069,48195,29887,48482,29937
864,0.933774,1053.000000,-4.012175,-77.588325,14695,6984,14782,7106
632,0.933774,1053.000000,-3.757075,-75.178201,13764,15902,13830,16020
1137,0.933774,1053.000000,-4.308343,-75.348268,15809,15310,15883,15383
4070,0.933774,1053.000000,-10.886623,-75.083873,40199,16292,40294,16358
4444,0.933774,1053.000000,-11.675066,-70.857577,43132,31974,43211,32067
747,0.933774,1053.000000,-3.890042,-76.527794,14252,10949,14330,10999
1498,0.933774,1053.000000,-4.716418,-75.692815,17294,14041,17400,14091
3020,0.932887,1052.000000,-8.162627,-75.118864,30119,16179,30180,16231
2006,0.932887,1052.000000,-5.560695,-76.814754,20430,9890,20545,9932
3279,0.932887,1052.000000,-8.723116,-76.593835,32193,10689,32251,10761
2298,0.932887,1052.000000,-6.031808,-78.114964,22204,5060,22277,5111
526,0.932887,1052.000000,-3.560028,-76.315162,13038,11728,13097,11801
1668,0.932887,1052.000000,-4.968007,-75.190853,18256,15910,18322,15967
1015,0.932000,1051.000000,-4.180293,-74.619575,15351,18022,15391,18091
153,0.932000,1051.000000,-2.271217,-74.349720,8246,19010,8342,19107
3288,0.932000,1051.000000,-8.744948,-76.305856,32286,11769,32336,11824
1274,0.932000,1051.000000,-4.442234,-78.411952,16301,3943,16364,4023
5145,0.932000,1051.000000,-13.094370,-72.709967,48419,25110,48480,25161
5137,0.931114,1050.000000,-13.072059,-73.497695,48345,22168,48397,22271
2953,0.931114,1050.000000,-8.002231,-75.060840,29514,16388,29584,16442
4058,0.931114,1050.000000,-10.855971,-75.335082,40094,15384,40175,15416
1303,0.930227,1049.000000,-4.458388,-74.641184,16367,17938,16467,18011
3705,0.930227,1049.000000,-9.823079,-74.830969,36273,17243,36338,17298
2485,0.930227,1049.000000,-6.438079,-75.841565,23710,13480,23790,13544
3801,0.930227,1049.000000,-10.056641,-72.420916,37147,26115,37192,26311
324,0.930227,1049.000000,-2.991751,-73.273771,10935,23016,11005,23074
1846,0.930227,1049.000000,-5.222954,-77.165709,19203,8572,19267,8650
786,0.930227,1049.000000,-3.921667,-75.376927,14391,15215,14434,15273
4415,0.930227,1049.000000,-11.587723,-74.107190,42826,19916,42877,19982
4989,0.930227,1049.000000,-12.849413,-69.553396,47503,36825,47576,36888
374,0.930227,1049.000000,-3.240638,-72.450916,11818,26071,11920,26121
1711,0.930227,1049.000000,-5.016497,-74.215731,18424,19498,18500,19608
620,0.929340,1048.000000,-3.748303,-75.204187,13704,15801,13824,15953
5423,0.929340,1048.000000,-14.264138,-69.250019,52763,37930,52812,38034
4553,0.929340,1048.000000,-11.997381,-73.923777,44347,20606,44399,20664
3945,0.929340,1048.000000,-10.640203,-75.160592,39293,16015,39378,16075
3902,0.929340,1048.000000,-10.487106,-71.355188,38745,30115,38802,30202
766,0.928453,1047.000000,-3.901163,-71.727093,14314,28757,14362,28821
568,0.928453,1047.000000,-3.640627,-76.274971,13339,11878,13393,11951
1797,0.928453,1047.000000,-5.141329,-78.865175,18895,2280,18967,2319
3136,0.928453,1047.000000,-8.399673,-75.323240,31004,15412,31049,15473
5290,0.928453,1047.000000,-13.536000,-70.505316,50064,33277,50106,33365
4633,0.928453,1047.000000,-12.207286,-73.085159,45051,23657,45240,23790
832,0.928453,1047.000000,-3.975479,-70.633357,14575,32825,14644,32867
793,0.927567,1046.000000,-3.939759,-74.481131,14430,18537,14524,18601
683,0.927567,1046.000000,-3.815667,-76.540528,13983,10885,14041,10971
4628,0.927567,1046.000000,-12.175919,-74.460565,45006,18599,45088,18676
314,0.927567,1046.000000,-2.966092,-77.709786,10822,6552,10930,6611
969,0.927567,1046.000000,-4.129498,-73.013779,15165,23974,15199,24044
5163,0.927567,1046.000000,-13.158750,-71.410816,48591,29897,48754,30023
2664,0.927567,1046.000000,-6.898562,-75.263930,25430,15628,25487,15706
1889,0.926680,1045.000000,-5.296140,-74.350714,19480,19024,19553,19086
3763,0.926680,1045.000000,-9.940201,-70.965733,36714,31592,36803,31641
3532,0.926680,1045.000000,-9.411868,-76.494372,34738,11067,34827,11122
2973,0.926680,1045.000000,-8.061166,-75.297245,29727,15525,29805,15558
2804,0.925793,1044.000000,-7.469329,-76.494950,27552,11057,27600,11136
1174,0.925793,1044.000000,-4.332688,-71.068995,15905,31213,15965,31244
1533,0.925793,1044.000000,-4.769791,-76.617277,17527,10626,17585,10660
2063,0.925793,1044.000000,-5.653538,-73.784947,20804,21131,20870,21171
3512,0.924906,1043.000000,-9.341401,-75.807053,34483,13625,34558,13673
2969,0.924906,1043.000000,-8.045932,-76.545847,29692,10862,29740,10962
610,0.924906,1043.000000,-3.713076,-76.037523,13606,12767,13667,12818
4826,0.924019,1042.000000,-12.620905,-73.904296,46665,20677,46712,20737
4877,0.924019,1042.000000,-12.710579,-73.149496,46985,23485,47056,23533
1483,0.924019,1042.000000,-4.683078,-73.795740,17213,21076,17267,21136
1861,0.924019,1042.000000,-5.251882,-78.759928,19317,2653,19378,2722
1230,0.924019,1042.000000,-4.398643,-75.164851,16153,15999,16207,16061
1144,0.924019,1042.000000,-4.320066,-75.411621,15832,15068,15932,15167
4480,0.923133,1041.000000,-11.771975,-74.857912,43521,17128,43557,17216
3669,0.923133,1041.000000,-9.719522,-75.607225,35889,14361,35952,14429
598,0.923133,1041.000000,-3.694159,-73.438661,13536,22411,13594,22457
1439,0.923133,1041.000000,-4.632372,-75.309152,17019,15434,17082,15577
2676,0.922246,1040.000000,-6.951518,-74.138331,25612,19788,25691,19895
5080,0.922246,1040.000000,-12.965062,-71.840953,47946,28328,47982,28406
2238,0.922246,1040.000000,-5.965079,-77.628157,21962,6863,22022,6914
2971,0.922246,1040.000000,-8.050796,-75.591078,29708,14414,29760,14482
1555,0.922246,1040.000000,-4.802954,-77.125930,17654,8731,17704,8779
2194,0.921359,1039.000000,-5.908045,-76.130473,21743,12414,21810,12483
1058,0.921359,1039.000000,-4.225998,-70.068081,15509,34908,15579,34973
3521,0.921359,1039.000000,-9.381532,-76.252144,34604,11947,34708,12028
4134,0.921359,1039.000000,-10.972742,-75.063308,40550,16377,40600,16442
1891,0.921359,1039.000000,-5.299872,-78.008115,19485,5456,19558,5501
4567,0.921359,1039.000000,-12.037342,-72.151781,44507,27134,44552,27286
4723,0.920472,1038.000000,-12.406428,-72.028494,45864,27631,45942,27700
367,0.920472,1038.000000,-3.191956,-70.394351,11684,33704,11729,33768
1982,0.920472,1038.000000,-5.517111,-77.990207,20232,5496,20395,5589
3488,0.920472,1038.000000,-9.286465,-75.792294,34279,13682,34356,13722
878,0.920472,1038.000000,-4.018553,-70.970361,14741,31575,14803,31624
1379,0.920472,1038.000000,-4.539438,-77.021885,16667,9121,16735,9156
1638,0.920472,1038.000000,-4.926673,-78.496518,18103,3640,18189,3698
3455,0.920472,1038.000000,-9.213799,-74.129263,34010,19853,34070,19898
3478,0.919586,1037.000000,-9.262594,-76.118900,34191,12433,34253,12527
1946,0.919586,1037.000000,-5.418567,-74.341102,19928,19059,19992,19124
4541,0.919586,1037.000000,-11.966693,-74.895780,44232,17001,44301,17057
2523,0.919586,1037.000000,-6.516374,-77.000753,24007,9189,24061,9246
1380,0.919586,1037.000000,-4.538725,-75.183612,16677,15923,16734,15996
4451,0.919586,1037.000000,-11.683953,-69.168956,43186,38262,43238,38307
2151,0.918699,1036.000000,-5.804998,-73.749726,21378,21249,21425,21325
2374,0.918699,1036.000000,-6.183462,-74.920052,22774,16887,22838,16975
708,0.918699,1036.000000,-3.846038,-71.644786,14106,29061,14160,29129
2409,0.918699,1036.000000,-6.283733,-75.952997,23146,13080,23207,13134
3820,0.917812,1035.000000,-10.106570,-75.355304,37326,15306,37387,15343
1124,0.917812,1035.000000,-4.292227,-70.187553,15765,34459,15823,34545
5265,0.917812,1035.000000,-13.384599,-70.987021,49497,31499,49551,31564
3317,0.917812,1035.000000,-8.826767,-74.739655,32581,17584,32637,17644
3697,0.917812,1035.000000,-9.800242,-75.258525,36191,15654,36259,15705
4049,0.917812,1035.000000,-10.832000,-75.455184,40021,14932,40072,14993
1510,0.917812,1035.000000,-4.728419,-74.246293,17376,19409,17427,19472
4233,0.917812,1035.000000,-11.166087,-74.095366,41273,19944,41313,20075
2492,0.917812,1035.000000,-6.447202,-74.565994,23751,18229,23812,18277
1078,0.917812,1035.000000,-4.256579,-76.748746,15605,10132,15721,10174
2425,0.916925,1034.000000,-6.322478,-77.518376,23287,7266,23353,7323
588,0.916925,1034.000000,-3.685904,-71.383424,13500,30040,13564,30082
4428,0.916925,1034.000000,-11.628817,-74.087630,42982,19997,43032,20068
771,0.916925,1034.000000,-3.908846,-71.643721,14338,29073,14387,29115
104,0.916925,1034.000000,-1.915658,-74.597452,6940,18104,6990,18167
3343,0.916925,1034.000000,-8.937578,-73.861862,32986,20841,33047,20888
2451,0.916925,1034.000000,-6.371244,-76.632183,23467,10552,23545,10615
3142,0.916925,1034.000000,-8.412208,-75.309989,31051,15461,31098,15519
1589,0.916925,1034.000000,-4.853244,-79.367396,17825,415,17899,469
4302,0.916038,1033.000000,-11.297699,-73.753761,41748,21197,41815,21331
4086,0.916038,1033.000000,-10.899628,-75.341324,40251,15343,40353,15423
9,0.915152,1032.000000,-0.344047,-74.863071,1095,17113,1158,17186
5401,0.915152,1032.000000,-14.174041,-69.017117,52413,38815,52485,38870
4183,0.914265,1031.000000,-11.066019,-71.867326,40903,28231,40933,28302
3193,0.914265,1031.000000,-8.513854,-75.362819,31425,15269,31468,15331
3139,0.914265,1031.000000,-8.409656,-76.677527,31039,10389,31094,10456
2330,0.914265,1031.000000,-6.097240,-74.705480,22458,17657,22508,17798
805,0.914265,1031.000000,-3.948493,-75.193377,14476,15895,14542,15968
563,0.914265,1031.000000,-3.639382,-77.763548,13318,6378,13409,6404
4097,0.914265,1031.000000,-10.904609,-75.013833,40296,16548,40340,16630
4930,0.913378,1030.000000,-12.774893,-71.178609,47223,30786,47294,30856
2473,0.913378,1030.000000,-6.418390,-76.052696,23641,12709,23708,12764
3250,0.912491,1029.000000,-8.658639,-74.234166,31931,19462,32033,19523
2950,0.912491,1029.000000,-7.997758,-77.294167,29490,8105,29564,8156
5135,0.912491,1029.000000,-13.075408,-72.520111,48339,25812,48412,25875
107,0.912491,1029.000000,-1.947796,-74.377514,7055,18924,7111,18984
461,0.912491,1029.000000,-3.450876,-76.309865,12588,11754,12742,11842
205,0.912491,1029.000000,-2.407345,-73.854513,8766,20863,8809,20927
3616,0.912491,1029.000000,-9.627274,-74.721725,35530,17642,35637,17716
1822,0.912491,1029.000000,-5.183851,-74.398051,19067,18843,19116,18905
3024,0.911605,1028.000000,-8.171962,-76.300293,30161,11791,30207,11845
3407,0.911605,1028.000000,-9.089611,-75.245879,33526,15698,33655,15758
2480,0.911605,1028.000000,-6.430983,-74.558140,23666,18244,23760,18330
4271,0.910718,1027.000000,-11.232075,-73.861769,41518,20824,41559,20939
3242,0.910718,1027.000000,-8.632211,-76.889914,31863,9586,31915,9674
698,0.910718,1027.000000,-3.842803,-77.699070,14085,6593,14155,6658
1607,0.910718,1027.000000,-4.882910,-75.290061,17949,15525,18002,15599
4587,0.910718,1027.000000,-12.074310,-74.173480,44638,19679,44687,19750
1941,0.910718,1027.000000,-5.409316,-78.533846,19888,3492,19984,3559
3244,0.910718,1027.000000,-8.639791,-76.772967,31885,10038,31959,10084
2574,0.909831,1026.000000,-6.654908,-74.348962,24516,19013,24574,19088
5165,0.909831,1026.000000,-13.145637,-72.483702,48608,25940,48692,26012
3638,0.909831,1026.000000,-9.665248,-73.748015,35698,21265,35745,21309
573,0.909831,1026.000000,-3.648483,-71.906370,13375,28082,13419,28166
714,0.909831,1026.000000,-3.853020,-75.335775,14132,15373,14186,15422
4249,0.909831,1026.000000,-11.200393,-70.446421,41370,33517,41460,33565
1484,0.909831,1026.000000,-4.688646,-73.649418,17213,21632,17289,21681
143,0.909831,1026.000000,-2.217004,-71.632008,8033,29068,8132,29201
1985,0.909831,1026.000000,-5.510117,-73.860240,20250,20822,20334,20924
345,0.908944,1025.000000,-3.109145,-77.194313,11372,8474,11417,8529
3042,0.908944,1025.000000,-8.215137,-75.194457,30323,15903,30360,15939
3414,0.908944,1025.000000,-9.095597,-76.690722,33573,10341,33643,10400
349,0.908944,1025.000000,-3.134930,-76.404715,11438,11377,11539,11469
5204,0.908944,1025.000000,-13.235665,-72.599609,48926,25529,49003,25577
3607,0.908057,1024.000000,-9.606480,-76.376975,35461,11509,35548,11562
