modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
ARIMA_WF_w32_p1_d1_q0,220511,San Martin,Zapatero,3,2022,0.1884481608416892,0.18134179465580627,-0.007106366185882923,0.007106366185882923,5.05004403678602e-05
ARIMA_WF_w32_p1_d1_q0,220511,San Martin,Zapatero,4,2023,0.1871903120178034,0.1897681506715584,0.0025778386537549935,0.0025778386537549935,6.6452521247933574e-06
ARIMA_WF_w32_p1_d1_q0,220511,San Martin,Zapatero,5,2024,0.178502497873879,0.186712654384467,0.008210156510587985,0.008210156510587985,6.740666992835027e-05
ARIMA_WF_w32_p1_d1_q0,220601,San Martin,Juanjui,1,2020,0.4664424808923571,0.4789372273670567,0.012494746474699558,0.012494746474699558,0.00015611868946701705
ARIMA_WF_w32_p1_d1_q0,220601,San Martin,Juanjui,2,2021,0.4457228009614756,0.4633654398138107,0.01764263885233508,0.01764263885233508,0.00031126270567392324
ARIMA_WF_w32_p1_d1_q0,220601,San Martin,Juanjui,3,2022,0.4332446234055497,0.4335722612094732,0.0003276378039234751,0.0003276378039234751,1.073465305597975e-07
ARIMA_WF_w32_p1_d1_q0,220601,San Martin,Juanjui,4,2023,0.4354957286467013,0.42589873256952604,-0.009596996077175235,0.009596996077175235,9.210233370531685e-05
ARIMA_WF_w32_p1_d1_q0,220601,San Martin,Juanjui,5,2024,0.4154359237556996,0.4367439579543685,0.02130803419866889,0.02130803419866889,0.000454032321411643
ARIMA_WF_w32_p1_d1_q0,220605,San Martin,Pajarillo,1,2020,0.3333567603552317,0.34380810186785465,0.010451341512622947,0.010451341512622947,0.00010923053941347572
ARIMA_WF_w32_p1_d1_q0,220605,San Martin,Pajarillo,2,2021,0.3152320544131629,0.33069670823262715,0.015464653819464269,0.015464653819464269,0.0002391555177558708
ARIMA_WF_w32_p1_d1_q0,220605,San Martin,Pajarillo,3,2022,0.3056933519968607,0.30327827897726717,-0.002415073019593539,0.002415073019593539,5.832577689968654e-06
ARIMA_WF_w32_p1_d1_q0,220605,San Martin,Pajarillo,4,2023,0.3104666077086616,0.2996352068759562,-0.010831400832705396,0.010831400832705396,0.00011731924399873114
ARIMA_WF_w32_p1_d1_q0,220605,San Martin,Pajarillo,5,2024,0.2918167460257033,0.3135297537024868,0.021713007676783525,0.021713007676783525,0.00047145470237206026
ARIMA_WF_w32_p1_d1_q0,220701,San Martin,Picota,1,2020,0.3992403202091161,0.4019854405709598,0.0027451203618437114,0.0027451203618437114,7.535685801008949e-06
ARIMA_WF_w32_p1_d1_q0,220701,San Martin,Picota,2,2021,0.3986644339160268,0.39922187060647696,0.0005574366904501638,0.0005574366904501638,3.107356638600317e-07
ARIMA_WF_w32_p1_d1_q0,220701,San Martin,Picota,3,2022,0.3950457441594511,0.3983813062935987,0.003335562134147596,0.003335562134147596,1.1125974750759266e-05
ARIMA_WF_w32_p1_d1_q0,220701,San Martin,Picota,4,2023,0.3865504002613952,0.39341371695469673,0.0068633166933015355,0.0068633166933015355,4.7105116032551525e-05
ARIMA_WF_w32_p1_d1_q0,220701,San Martin,Picota,5,2024,0.3634250939388989,0.38251131876196676,0.019086224823067877,0.019086224823067877,0.0003642839779966924
ARIMA_WF_w32_p1_d1_q0,220702,San Martin,Buenos Aires,1,2020,0.3520505109872239,0.34966340629915815,-0.0023871046880657443,0.0023871046880657443,5.698268791785455e-06
ARIMA_WF_w32_p1_d1_q0,220702,San Martin,Buenos Aires,2,2021,0.3357251681892621,0.3553706468974343,0.01964547870817218,0.01964547870817218,0.00038594483367324653
ARIMA_WF_w32_p1_d1_q0,220702,San Martin,Buenos Aires,3,2022,0.3342472710257976,0.32903962168302603,-0.00520764934277157,0.00520764934277157,2.711961167726916e-05
ARIMA_WF_w32_p1_d1_q0,220702,San Martin,Buenos Aires,4,2023,0.333747981443546,0.3336410829826828,-0.00010689846086320287,0.00010689846086320287,1.1427280934921716e-08
ARIMA_WF_w32_p1_d1_q0,220702,San Martin,Buenos Aires,5,2024,0.3216851451363488,0.33354633461787847,0.011861189481529644,0.011861189481529644,0.00014068781591674946
ARIMA_WF_w32_p1_d1_q0,220704,San Martin,Pilluana,1,2020,0.5112911813211786,0.506599219280648,-0.004691962040530573,0.004691962040530573,2.201450778977982e-05
ARIMA_WF_w32_p1_d1_q0,220704,San Martin,Pilluana,2,2021,0.5091485189658083,0.516533023795698,0.0073845048298897265,0.0073845048298897265,5.4530911582664695e-05
ARIMA_WF_w32_p1_d1_q0,220704,San Martin,Pilluana,3,2022,0.5087719298245614,0.5082990705193795,-0.0004728593051819274,0.0004728593051819274,2.2359592249713517e-07
ARIMA_WF_w32_p1_d1_q0,220704,San Martin,Pilluana,4,2023,0.501447920318932,0.5086217061168214,0.007173785797889409,0.007173785797889409,5.146320267399979e-05
ARIMA_WF_w32_p1_d1_q0,220704,San Martin,Pilluana,5,2024,0.4919942342903892,0.4984136153237713,0.006419381033382132,0.006419381033382132,4.120845285174625e-05
ARIMA_WF_w32_p1_d1_q0,220705,San Martin,Pucacaca,1,2020,0.4758609225169735,0.4764335116529242,0.0005725891359507074,0.0005725891359507074,3.278583186087776e-07
ARIMA_WF_w32_p1_d1_q0,220705,San Martin,Pucacaca,2,2021,0.4807342339189473,0.4763210774788556,-0.0044131564400917145,0.0044131564400917145,1.9475949764722973e-05
ARIMA_WF_w32_p1_d1_q0,220705,San Martin,Pucacaca,3,2022,0.4854938055574998,0.48344779990784426,-0.002046005649655569,0.002046005649655569,4.186139118422507e-06
ARIMA_WF_w32_p1_d1_q0,220705,San Martin,Pucacaca,4,2023,0.4750866172044516,0.48811809710968135,0.013031479905229737,0.013031479905229737,0.00016981946852040643
ARIMA_WF_w32_p1_d1_q0,220705,San Martin,Pucacaca,5,2024,0.445457408833205,0.46931132832230593,0.023853919489100928,0.023853919489100928,0.0005690094749925091
ARIMA_WF_w32_p1_d1_q0,220706,San Martin,San Cristobal,1,2020,0.3861228344597586,0.3886880667135241,0.002565232253765537,0.002565232253765537,6.5804165157590165e-06
ARIMA_WF_w32_p1_d1_q0,220706,San Martin,San Cristobal,2,2021,0.3917893929108992,0.3856248343358832,-0.0061645585750160214,0.0061645585750160214,3.800178242480356e-05
ARIMA_WF_w32_p1_d1_q0,220706,San Martin,San Cristobal,3,2022,0.4098220346486438,0.39345992672459507,-0.01636210792404874,0.01636210792404874,0.0002677185757182186
ARIMA_WF_w32_p1_d1_q0,220706,San Martin,San Cristobal,4,2023,0.4261429035209397,0.41437008261503117,-0.011772820905908532,0.011772820905908532,0.00013859931208259698
ARIMA_WF_w32_p1_d1_q0,220706,San Martin,San Cristobal,5,2024,0.4205353717203317,0.43290219563363164,0.012366823913299962,0.012366823913299962,0.0001529383337025678
ARIMA_WF_w32_p1_d1_q0,220707,San Martin,San Hilarion,1,2020,0.3140235575281666,0.31129274267522133,-0.0027308148529452403,0.0027308148529452403,7.457349761066335e-06
ARIMA_WF_w32_p1_d1_q0,220707,San Martin,San Hilarion,2,2021,0.3142966882895186,0.309520938735541,-0.004775749553977637,0.004775749553977637,2.2807783802317603e-05
ARIMA_WF_w32_p1_d1_q0,220707,San Martin,San Hilarion,3,2022,0.3208176852167975,0.3144852235369594,-0.006332461679838086,0.006332461679838086,4.0100070926617795e-05
ARIMA_WF_w32_p1_d1_q0,220707,San Martin,San Hilarion,4,2023,0.3174632980539433,0.3257058613162304,0.008242563262287117,0.008242563262287117,6.793984913280524e-05
ARIMA_WF_w32_p1_d1_q0,220707,San Martin,San Hilarion,5,2024,0.3020740867190167,0.3150438016487224,0.012969714929705722,0.012969714929705722,0.00016821350535783152
