geocode,departamento,distrito,anio,pct_urbano
220106,San Martin,Yantalo,1997,0.008726
220305,San Martin,Shatoja,1997,0.002134
010104,Amazonas,Cheto,1997,0.00024
160201,Loreto,Yurimaguas,1997,0.003845
060901,Cajamarca,San Ignacio,1997,0.004448
220511,San Martin,Zapatero,1997,0.002887
060811,Cajamarca,San Jose Del Alto,1997,0.000572
010206,Amazonas,La Peca,1997,0.002707
220401,San Martin,Saposoa,1997,0.002244
060902,Cajamarca,Chirinos,1997,0.002685
220908,San Martin,Juan Guerra,1997,0.006702
060904,Cajamarca,La Coipa,1997,0.001895
220808,San Martin,Yorongos,1997,0.005415
120607,Junin,Rio Negro,1997,0.001842
060812,Cajamarca,Santa Rosa,1997,0.001511
250106,Ucayali,Nueva Requena,1997,0.000265
220802,San Martin,Awajun,1997,0.001049
250302,Ucayali,Irazola,1997,0.000232
010109,Amazonas,La Jalca,1997,0.002372
220906,San Martin,El Porvenir,1997,0.00081
220707,San Martin,San Hilarion,1997,0.01661
220806,San Martin,Posic,1997,0.009218
220406,San Martin,Tingo De Saposoa,1997,0.00484
100901,Huanuco,Puerto Inca,1997,0.000116
010105,Amazonas,Chiliquin,1997,0.0
220105,San Martin,Soritor,1997,0.005713
220201,San Martin,Bellavista,1997,0.024225
060803,Cajamarca,Chontali,1997,0.00051
100605,Huanuco,Luyando,1997,0.006439
010307,Amazonas,Jazan,1997,0.006423
010502,Amazonas,Camporredondo,1997,0.002081
010515,Amazonas,Providencia,1997,0.000565
010102,Amazonas,Asuncion,1997,0.0
010510,Amazonas,Luya Viejo,1997,0.000249
100601,Huanuco,Rupa-Rupa,1997,0.012376
010514,Amazonas,Pisuquia,1997,2.1e-05
060810,Cajamarca,San Felipe,1997,0.002376
010305,Amazonas,Cuispes,1997,0.000664
060905,Cajamarca,Namballe,1997,0.00044
010119,Amazonas,San Isidro De Maino,1997,0.001104
060801,Cajamarca,Jaen,1997,0.01864
010513,Amazonas,Ocumal,1997,0.000315
220912,San Martin,San Antonio,1997,0.003632
220903,San Martin,Cacatachi,1997,0.029132
120602,Junin,Coviriali,1997,0.002004
120304,Junin,San Luis De Shuaro,1997,0.001018
120601,Junin,Satipo,1997,0.004727
010203,Amazonas,Copallin,1997,0.002842
010112,Amazonas,Magdalena,1997,0.001582
220102,San Martin,Calzada,1997,0.016829
060805,Cajamarca,Huabal,1997,0.002528
010610,Amazonas,Santa Rosa,1997,0.003296
220503,San Martin,Barranquita,1997,0.000313
220801,San Martin,Rioja,1997,0.034009
220703,San Martin,Caspisapa,1997,0.009691
080904,Cusco,Maranura,1997,0.002834
010117,Amazonas,Quinjalca,1997,0.0
250303,Ucayali,Curimana,1997,0.000221
010308,Amazonas,Recta,1997,0.0
010115,Amazonas,Montevideo,1997,0.000881
010114,Amazonas,Molinopampa,1997,0.000353
010503,Amazonas,Cocabamba,1997,0.000102
060809,Cajamarca,Sallique,1997,0.001286
010120,Amazonas,Soloco,1997,0.000321
010521,Amazonas,Santo Tomas,1997,0.002321
100113,Huanuco,San Pablo De Pillao,1997,0.0
010602,Amazonas,Chirimoto,1997,0.00015
100603,Huanuco,Hermilio Valdizan,1997,1.9e-05
010111,Amazonas,Levanto,1997,0.000915
010518,Amazonas,San Jeronimo,1997,0.000329
010609,Amazonas,Omia,1997,0.000162
100902,Huanuco,Codo Del Pozuzo,1997,1.7e-05
010113,Amazonas,Mariscal Castilla,1997,0.002265
220101,San Martin,Moyobamba,1997,0.003435
010310,Amazonas,Shipasbamba,1997,0.000944
100103,Huanuco,Chinchao,1997,0.000409
010311,Amazonas,Valera,1997,0.000935
060907,Cajamarca,Tabaconas,1997,0.000311
160112,Loreto,Belen,1997,0.005159
200307,Piura,Sondor,1997,0.001041
220803,San Martin,Elias Soplin Vargas,1997,0.00702
010506,Amazonas,Inguilpata,1997,0.000608
220506,San Martin,Pinto Recodo,1997,0.000578
120303,Junin,Pichanaqui,1997,0.002982
010202,Amazonas,Aramango,1997,0.000378
010606,Amazonas,Longar,1997,0.001557
160101,Loreto,Iquitos,1997,0.031407
010507,Amazonas,Longuita,1997,0.000379
221001,San Martin,Tocache,1997,0.006294
010511,Amazonas,Maria,1997,0.000466
080901,Cusco,Santa Ana,1997,0.011446
120302,Junin,Perene,1997,0.003694
050409,Ayacucho,Canayre,1997,0.000717
221002,San Martin,Nuevo Progreso,1997,0.001622
200303,Piura,El Carmen De La Frontera,1997,0.000271
100609,Huanuco,Pueblo Nuevo,1997,0.000284
080903,Cusco,Huayopata,1997,0.00132
010604,Amazonas,Huambo,1997,0.002976
100505,Huanuco,Jircan,1997,0.0
010512,Amazonas,Ocalli,1997,0.001024
010101,Amazonas,Chachapoyas,1997,0.034665
060903,Cajamarca,Huarango,1997,0.000644
010116,Amazonas,Olleros,1997,0.0
010605,Amazonas,Limabamba,1997,0.000214
100804,Huanuco,Umari,1997,7.3e-05
220504,San Martin,Caynarachi,1997,0.000966
080905,Cusco,Ocobamba,1997,0.000354
010517,Amazonas,San Francisco Del Yeso,1997,0.000239
120609,Junin,Vizcatán Del Ene,1997,0.000114
060807,Cajamarca,Pomahuaca,1997,0.000873
010304,Amazonas,Corosha,1997,0.0
221005,San Martin,Uchiza,1997,0.004448
220807,San Martin,San Fernando,1997,0.002638
050512,Ayacucho,Union Progreso,1997,0.004147
060804,Cajamarca,Colasay,1997,0.000746
160503,Loreto,Capelo,1997,0.000423
220910,San Martin,Morales,1997,0.073477
120604,Junin,Mazamari,1997,0.001967
120603,Junin,Llaylla,1997,0.000614
010520,Amazonas,Santa Catalina,1997,0.000119
010603,Amazonas,Cochamal,1997,0.000384
120209,Junin,Mariscal Castilla,1997,0.003815
010601,Amazonas,San Nicolas,1997,0.009396
010519,Amazonas,San Juan De Lopecancha,1997,3.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,1997,0.000217
080408,Cusco,Yanatile,1997,0.000616
050408,Ayacucho,Llochegua,1997,0.001038
100507,Huanuco,Monzon,1997,0.001006
081304,Cusco,Machupicchu,1997,0.000579
220909,San Martin,La Banda De Shilcayo,1997,0.024013
220103,San Martin,Habana,1997,0.016811
100606,Huanuco,Mariano Damaso Beraun,1997,0.000735
010508,Amazonas,Lonya Chico,1997,0.003658
170102,Madre De Dios,Inambari,1997,0.000214
050502,Ayacucho,Anco,1997,0.000502
010523,Amazonas,Trita,1997,0.011831
010516,Amazonas,San Cristobal,1997,0.001351
080918,Cusco,Union Ashaninka,1997,0.000248
221006,San Martin,Santa Lucia,1997,0.004366
100702,Huanuco,Cholon,1997,0.000131
211205,Puno,Phara,1997,9.6e-05
170204,Madre De Dios,Huepetuhe,1997,0.000121
010302,Amazonas,Chisquilla,1997,0.0
050507,Ayacucho,Santa Rosa,1997,0.001836
220804,San Martin,Nueva Cajamarca,1997,0.022028
220809,San Martin,Yuracyacu,1997,0.013113
160603,Loreto,Padre Marquez,1997,0.000121
010522,Amazonas,Tingo,1997,0.0034
080906,Cusco,Quellouno,1997,0.000462
010301,Amazonas,Jumbilla,1997,0.001155
080917,Cusco,Manitea,1997,0.000734
250305,Ucayali,Alexander Von Humboldt,1998,0.003917
220509,San Martin,Shanao,1998,0.003795
250304,Ucayali,Neshuya,1998,0.002446
220501,San Martin,Lamas,1998,0.020081
220902,San Martin,Alberto Leveau,1998,0.002848
250102,Ucayali,Campoverde,1998,0.003126
220702,San Martin,Buenos Aires,1998,0.003455
220502,San Martin,Alonso De Alvarado,1998,0.002793
220404,San Martin,Piscoyacu,1998,0.003501
220708,San Martin,Shamboyacu,1998,0.00047
220204,San Martin,Huallaga,1998,0.001114
220605,San Martin,Pajarillo,1998,0.001581
010703,Amazonas,Cumba,1998,0.001599
220704,San Martin,Pilluana,1998,0.009713
220104,San Martin,Jepelacio,1998,0.005192
220505,San Martin,Cuñumbuqui,1998,0.004796
220507,San Martin,Rumisapa,1998,0.012347
220913,San Martin,Sauce,1998,0.005521
010608,Amazonas,Milpuc,1998,0.000476
220405,San Martin,Sacanche,1998,0.002453
220709,San Martin,Tingo De Ponasa,1998,0.003149
220304,San Martin,Santa Rosa,1998,0.002006
100903,Huanuco,Honoria,1998,0.000299
220203,San Martin,Bajo Biavo,1998,0.001558
220710,San Martin,Tres Unidos,1998,0.000968
220510,San Martin,Tabalosos,1998,0.003297
100904,Huanuco,Tournavista,1998,0.000293
010701,Amazonas,Bagua Grande,1998,0.015386
220701,San Martin,Picota,1998,0.014618
220403,San Martin,El Eslabon,1998,0.003396
250105,Ucayali,Yarinacocha,1998,0.021244
220914,San Martin,Shapaja,1998,0.00161
010707,Amazonas,Yamon,1998,0.00094
010705,Amazonas,Jamalca,1998,0.001157
220205,San Martin,San Pablo,1998,0.004786
220705,San Martin,Pucacaca,1998,0.011571
220601,San Martin,Juanjui,1998,0.010784
100905,Huanuco,Yuyapichis,1998,8.9e-05
100608,Huanuco,Castillo Grande,1998,0.012039
220302,San Martin,Agua Blanca,1998,0.002117
250306,Ucayali,Huipoca,1998,0.000352
010611,Amazonas,Totora,1998,0.002697
010706,Amazonas,Lonya Grande,1998,0.000642
220706,San Martin,San Cristobal,1998,0.014403
010303,Amazonas,Churuja,1998,0.001565
220301,San Martin,San Jose De Sisa,1998,0.004618
010204,Amazonas,El Parco,1998,0.006659
010306,Amazonas,Florida,1998,0.002071
220303,San Martin,San Martin,1998,0.000577
220106,San Martin,Yantalo,1998,0.008968
220305,San Martin,Shatoja,1998,0.002163
010104,Amazonas,Cheto,1998,0.000291
160201,Loreto,Yurimaguas,1998,0.003902
060901,Cajamarca,San Ignacio,1998,0.004568
220511,San Martin,Zapatero,1998,0.002938
060811,Cajamarca,San Jose Del Alto,1998,0.000583
010206,Amazonas,La Peca,1998,0.00283
220401,San Martin,Saposoa,1998,0.0023
060902,Cajamarca,Chirinos,1998,0.002635
220908,San Martin,Juan Guerra,1998,0.006757
060904,Cajamarca,La Coipa,1998,0.001972
220808,San Martin,Yorongos,1998,0.005687
120607,Junin,Rio Negro,1998,0.001867
060812,Cajamarca,Santa Rosa,1998,0.001591
250106,Ucayali,Nueva Requena,1998,0.000267
220802,San Martin,Awajun,1998,0.001114
250302,Ucayali,Irazola,1998,0.000241
010109,Amazonas,La Jalca,1998,0.002393
220906,San Martin,El Porvenir,1998,0.000813
220707,San Martin,San Hilarion,1998,0.016559
220806,San Martin,Posic,1998,0.009574
220406,San Martin,Tingo De Saposoa,1998,0.004878
100901,Huanuco,Puerto Inca,1998,0.000127
010105,Amazonas,Chiliquin,1998,0.0
220105,San Martin,Soritor,1998,0.00581
220201,San Martin,Bellavista,1998,0.024594
060803,Cajamarca,Chontali,1998,0.000535
100605,Huanuco,Luyando,1998,0.006566
010307,Amazonas,Jazan,1998,0.006681
010502,Amazonas,Camporredondo,1998,0.002134
010515,Amazonas,Providencia,1998,0.000573
010102,Amazonas,Asuncion,1998,0.0
010510,Amazonas,Luya Viejo,1998,0.000249
100601,Huanuco,Rupa-Rupa,1998,0.012572
010514,Amazonas,Pisuquia,1998,4e-05
060810,Cajamarca,San Felipe,1998,0.002192
010305,Amazonas,Cuispes,1998,0.000766
060905,Cajamarca,Namballe,1998,0.000462
010119,Amazonas,San Isidro De Maino,1998,0.001104
060801,Cajamarca,Jaen,1998,0.018748
010513,Amazonas,Ocumal,1998,0.000386
220912,San Martin,San Antonio,1998,0.003802
220903,San Martin,Cacatachi,1998,0.030385
120602,Junin,Coviriali,1998,0.002022
120304,Junin,San Luis De Shuaro,1998,0.000999
120601,Junin,Satipo,1998,0.004776
010203,Amazonas,Copallin,1998,0.002995
010112,Amazonas,Magdalena,1998,0.001602
220102,San Martin,Calzada,1998,0.016898
060805,Cajamarca,Huabal,1998,0.002528
010610,Amazonas,Santa Rosa,1998,0.00334
220503,San Martin,Barranquita,1998,0.000358
220801,San Martin,Rioja,1998,0.034469
220703,San Martin,Caspisapa,1998,0.009656
080904,Cusco,Maranura,1998,0.002786
010117,Amazonas,Quinjalca,1998,0.0
250303,Ucayali,Curimana,1998,0.000245
010308,Amazonas,Recta,1998,0.0
010115,Amazonas,Montevideo,1998,0.000932
010114,Amazonas,Molinopampa,1998,0.000374
010503,Amazonas,Cocabamba,1998,0.000102
060809,Cajamarca,Sallique,1998,0.001257
010120,Amazonas,Soloco,1998,0.000345
010521,Amazonas,Santo Tomas,1998,0.00241
100113,Huanuco,San Pablo De Pillao,1998,0.0
010602,Amazonas,Chirimoto,1998,0.00015
100603,Huanuco,Hermilio Valdizan,1998,1.9e-05
010111,Amazonas,Levanto,1998,0.000927
010518,Amazonas,San Jeronimo,1998,0.000347
010609,Amazonas,Omia,1998,0.00017
100902,Huanuco,Codo Del Pozuzo,1998,1.8e-05
010113,Amazonas,Mariscal Castilla,1998,0.002276
220101,San Martin,Moyobamba,1998,0.003518
010310,Amazonas,Shipasbamba,1998,0.000972
100103,Huanuco,Chinchao,1998,0.000416
010311,Amazonas,Valera,1998,0.000935
060907,Cajamarca,Tabaconas,1998,0.000361
160112,Loreto,Belen,1998,0.005178
200307,Piura,Sondor,1998,0.001059
220803,San Martin,Elias Soplin Vargas,1998,0.007215
010506,Amazonas,Inguilpata,1998,0.000623
220506,San Martin,Pinto Recodo,1998,0.000577
120303,Junin,Pichanaqui,1998,0.002997
010202,Amazonas,Aramango,1998,0.000388
010606,Amazonas,Longar,1998,0.0016
160101,Loreto,Iquitos,1998,0.031502
010507,Amazonas,Longuita,1998,0.000439
221001,San Martin,Tocache,1998,0.006273
010511,Amazonas,Maria,1998,0.000537
080901,Cusco,Santa Ana,1998,0.01143
120302,Junin,Perene,1998,0.003673
050409,Ayacucho,Canayre,1998,0.000461
221002,San Martin,Nuevo Progreso,1998,0.001618
200303,Piura,El Carmen De La Frontera,1998,0.00029
100609,Huanuco,Pueblo Nuevo,1998,0.000256
080903,Cusco,Huayopata,1998,0.001319
010604,Amazonas,Huambo,1998,0.003022
100505,Huanuco,Jircan,1998,0.0
010512,Amazonas,Ocalli,1998,0.001076
010101,Amazonas,Chachapoyas,1998,0.034973
060903,Cajamarca,Huarango,1998,0.000635
010116,Amazonas,Olleros,1998,0.0
010605,Amazonas,Limabamba,1998,0.00022
100804,Huanuco,Umari,1998,7.9e-05
220504,San Martin,Caynarachi,1998,0.000969
080905,Cusco,Ocobamba,1998,0.00037
010517,Amazonas,San Francisco Del Yeso,1998,0.000235
120609,Junin,Vizcatán Del Ene,1998,0.000108
060807,Cajamarca,Pomahuaca,1998,0.00078
010304,Amazonas,Corosha,1998,0.0
221005,San Martin,Uchiza,1998,0.004381
220807,San Martin,San Fernando,1998,0.002664
050512,Ayacucho,Union Progreso,1998,0.004058
060804,Cajamarca,Colasay,1998,0.000746
160503,Loreto,Capelo,1998,0.000438
220910,San Martin,Morales,1998,0.07565
120604,Junin,Mazamari,1998,0.002029
120603,Junin,Llaylla,1998,0.000642
010520,Amazonas,Santa Catalina,1998,0.000227
010603,Amazonas,Cochamal,1998,0.000384
120209,Junin,Mariscal Castilla,1998,0.003612
010601,Amazonas,San Nicolas,1998,0.009544
010519,Amazonas,San Juan De Lopecancha,1998,3.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,1998,0.000229
080408,Cusco,Yanatile,1998,0.000625
050408,Ayacucho,Llochegua,1998,0.000953
100507,Huanuco,Monzon,1998,0.001026
081304,Cusco,Machupicchu,1998,0.000629
220909,San Martin,La Banda De Shilcayo,1998,0.024649
220103,San Martin,Habana,1998,0.016655
100606,Huanuco,Mariano Damaso Beraun,1998,0.000741
010508,Amazonas,Lonya Chico,1998,0.004093
170102,Madre De Dios,Inambari,1998,0.000221
050502,Ayacucho,Anco,1998,0.000534
010523,Amazonas,Trita,1998,0.012149
010516,Amazonas,San Cristobal,1998,0.001551
080918,Cusco,Union Ashaninka,1998,0.00025
221006,San Martin,Santa Lucia,1998,0.004528
100702,Huanuco,Cholon,1998,0.000129
211205,Puno,Phara,1998,0.0001
170204,Madre De Dios,Huepetuhe,1998,0.000118
010302,Amazonas,Chisquilla,1998,0.0
050507,Ayacucho,Santa Rosa,1998,0.001901
220804,San Martin,Nueva Cajamarca,1998,0.023069
220809,San Martin,Yuracyacu,1998,0.013285
160603,Loreto,Padre Marquez,1998,0.000121
010522,Amazonas,Tingo,1998,0.003449
080906,Cusco,Quellouno,1998,0.000461
010301,Amazonas,Jumbilla,1998,0.0012
080917,Cusco,Manitea,1998,0.000734
250305,Ucayali,Alexander Von Humboldt,1999,0.003874
220509,San Martin,Shanao,1999,0.003722
250304,Ucayali,Neshuya,1999,0.002444
220501,San Martin,Lamas,1999,0.020198
220902,San Martin,Alberto Leveau,1999,0.003139
250102,Ucayali,Campoverde,1999,0.003181
220702,San Martin,Buenos Aires,1999,0.003566
220502,San Martin,Alonso De Alvarado,1999,0.002859
220404,San Martin,Piscoyacu,1999,0.003595
220708,San Martin,Shamboyacu,1999,0.000484
220204,San Martin,Huallaga,1999,0.0011
220605,San Martin,Pajarillo,1999,0.001583
010703,Amazonas,Cumba,1999,0.001641
220704,San Martin,Pilluana,1999,0.009843
220104,San Martin,Jepelacio,1999,0.005402
220505,San Martin,Cuñumbuqui,1999,0.004932
220507,San Martin,Rumisapa,1999,0.013149
220913,San Martin,Sauce,1999,0.005618
010608,Amazonas,Milpuc,1999,0.000476
220405,San Martin,Sacanche,1999,0.002442
220709,San Martin,Tingo De Ponasa,1999,0.003269
220304,San Martin,Santa Rosa,1999,0.002042
100903,Huanuco,Honoria,1999,0.000297
220203,San Martin,Bajo Biavo,1999,0.001631
220710,San Martin,Tres Unidos,1999,0.000992
220510,San Martin,Tabalosos,1999,0.003321
100904,Huanuco,Tournavista,1999,0.000289
010701,Amazonas,Bagua Grande,1999,0.015417
220701,San Martin,Picota,1999,0.015038
220403,San Martin,El Eslabon,1999,0.003418
250105,Ucayali,Yarinacocha,1999,0.022045
220914,San Martin,Shapaja,1999,0.001659
010707,Amazonas,Yamon,1999,0.000914
010705,Amazonas,Jamalca,1999,0.001183
220205,San Martin,San Pablo,1999,0.004781
220705,San Martin,Pucacaca,1999,0.011575
220601,San Martin,Juanjui,1999,0.010881
100905,Huanuco,Yuyapichis,1999,9e-05
100608,Huanuco,Castillo Grande,1999,0.012209
220302,San Martin,Agua Blanca,1999,0.002111
250306,Ucayali,Huipoca,1999,0.000353
010611,Amazonas,Totora,1999,0.002697
010706,Amazonas,Lonya Grande,1999,0.000652
220706,San Martin,San Cristobal,1999,0.014668
010303,Amazonas,Churuja,1999,0.001789
220301,San Martin,San Jose De Sisa,1999,0.004736
010204,Amazonas,El Parco,1999,0.006708
010306,Amazonas,Florida,1999,0.002203
220303,San Martin,San Martin,1999,0.000613
220106,San Martin,Yantalo,1999,0.009377
220305,San Martin,Shatoja,1999,0.002292
010104,Amazonas,Cheto,1999,0.000291
160201,Loreto,Yurimaguas,1999,0.003937
060901,Cajamarca,San Ignacio,1999,0.004708
220511,San Martin,Zapatero,1999,0.002928
060811,Cajamarca,San Jose Del Alto,1999,0.000664
010206,Amazonas,La Peca,1999,0.002972
220401,San Martin,Saposoa,1999,0.002288
060902,Cajamarca,Chirinos,1999,0.0027
220908,San Martin,Juan Guerra,1999,0.006891
060904,Cajamarca,La Coipa,1999,0.002033
220808,San Martin,Yorongos,1999,0.005915
120607,Junin,Rio Negro,1999,0.001903
060812,Cajamarca,Santa Rosa,1999,0.001674
250106,Ucayali,Nueva Requena,1999,0.000267
220802,San Martin,Awajun,1999,0.001208
250302,Ucayali,Irazola,1999,0.000246
010109,Amazonas,La Jalca,1999,0.002422
220906,San Martin,El Porvenir,1999,0.000802
220707,San Martin,San Hilarion,1999,0.016601
220806,San Martin,Posic,1999,0.009726
220406,San Martin,Tingo De Saposoa,1999,0.004972
100901,Huanuco,Puerto Inca,1999,0.000134
010105,Amazonas,Chiliquin,1999,0.0
220105,San Martin,Soritor,1999,0.006086
220201,San Martin,Bellavista,1999,0.024765
060803,Cajamarca,Chontali,1999,0.00057
100605,Huanuco,Luyando,1999,0.006582
010307,Amazonas,Jazan,1999,0.006845
010502,Amazonas,Camporredondo,1999,0.002154
010515,Amazonas,Providencia,1999,0.000588
010102,Amazonas,Asuncion,1999,0.0
010510,Amazonas,Luya Viejo,1999,0.000249
100601,Huanuco,Rupa-Rupa,1999,0.012945
010514,Amazonas,Pisuquia,1999,4e-05
060810,Cajamarca,San Felipe,1999,0.002178
010305,Amazonas,Cuispes,1999,0.000784
060905,Cajamarca,Namballe,1999,0.000466
010119,Amazonas,San Isidro De Maino,1999,0.001104
060801,Cajamarca,Jaen,1999,0.018883
010513,Amazonas,Ocumal,1999,0.000432
220912,San Martin,San Antonio,1999,0.003893
220903,San Martin,Cacatachi,1999,0.032401
120602,Junin,Coviriali,1999,0.001986
120304,Junin,San Luis De Shuaro,1999,0.001118
120601,Junin,Satipo,1999,0.004953
010203,Amazonas,Copallin,1999,0.00313
010112,Amazonas,Magdalena,1999,0.001602
220102,San Martin,Calzada,1999,0.017013
060805,Cajamarca,Huabal,1999,0.002518
010610,Amazonas,Santa Rosa,1999,0.00334
220503,San Martin,Barranquita,1999,0.000352
220801,San Martin,Rioja,1999,0.034516
220703,San Martin,Caspisapa,1999,0.009341
080904,Cusco,Maranura,1999,0.002781
010117,Amazonas,Quinjalca,1999,0.0
250303,Ucayali,Curimana,1999,0.000248
010308,Amazonas,Recta,1999,0.0
010115,Amazonas,Montevideo,1999,0.000932
010114,Amazonas,Molinopampa,1999,0.000379
010503,Amazonas,Cocabamba,1999,0.000102
060809,Cajamarca,Sallique,1999,0.001301
010120,Amazonas,Soloco,1999,0.000345
010521,Amazonas,Santo Tomas,1999,0.002429
100113,Huanuco,San Pablo De Pillao,1999,1e-05
010602,Amazonas,Chirimoto,1999,0.000156
100603,Huanuco,Hermilio Valdizan,1999,1.9e-05
010111,Amazonas,Levanto,1999,0.000974
010518,Amazonas,San Jeronimo,1999,0.000351
010609,Amazonas,Omia,1999,0.000193
100902,Huanuco,Codo Del Pozuzo,1999,1.8e-05
010113,Amazonas,Mariscal Castilla,1999,0.002276
220101,San Martin,Moyobamba,1999,0.003593
010310,Amazonas,Shipasbamba,1999,0.000986
100103,Huanuco,Chinchao,1999,0.000416
010311,Amazonas,Valera,1999,0.000935
060907,Cajamarca,Tabaconas,1999,0.000429
160112,Loreto,Belen,1999,0.005177
200307,Piura,Sondor,1999,0.001098
220803,San Martin,Elias Soplin Vargas,1999,0.007236
010506,Amazonas,Inguilpata,1999,0.00063
220506,San Martin,Pinto Recodo,1999,0.000611
120303,Junin,Pichanaqui,1999,0.003074
010202,Amazonas,Aramango,1999,0.000414
010606,Amazonas,Longar,1999,0.0016
160101,Loreto,Iquitos,1999,0.031527
010507,Amazonas,Longuita,1999,0.000439
221001,San Martin,Tocache,1999,0.006262
010511,Amazonas,Maria,1999,0.000598
080901,Cusco,Santa Ana,1999,0.011442
120302,Junin,Perene,1999,0.003951
050409,Ayacucho,Canayre,1999,0.000552
221002,San Martin,Nuevo Progreso,1999,0.001643
200303,Piura,El Carmen De La Frontera,1999,0.000297
100609,Huanuco,Pueblo Nuevo,1999,0.000276
080903,Cusco,Huayopata,1999,0.001347
010604,Amazonas,Huambo,1999,0.002976
100505,Huanuco,Jircan,1999,0.0
010512,Amazonas,Ocalli,1999,0.001189
010101,Amazonas,Chachapoyas,1999,0.035263
060903,Cajamarca,Huarango,1999,0.000675
010116,Amazonas,Olleros,1999,0.0
010605,Amazonas,Limabamba,1999,0.000226
100804,Huanuco,Umari,1999,9e-05
220504,San Martin,Caynarachi,1999,0.000993
080905,Cusco,Ocobamba,1999,0.000375
010517,Amazonas,San Francisco Del Yeso,1999,0.000239
120609,Junin,Vizcatán Del Ene,1999,0.000112
060807,Cajamarca,Pomahuaca,1999,0.000778
010304,Amazonas,Corosha,1999,0.0
221005,San Martin,Uchiza,1999,0.004413
220807,San Martin,San Fernando,1999,0.002625
050512,Ayacucho,Union Progreso,1999,0.004526
060804,Cajamarca,Colasay,1999,0.000789
160503,Loreto,Capelo,1999,0.000426
220910,San Martin,Morales,1999,0.077333
