geocode,departamento,distrito,anio,pct_rios_lagos
120303,Junin,Pichanaqui,2005,0.004493
010202,Amazonas,Aramango,2005,0.006094
010606,Amazonas,Longar,2005,0.0
160101,Loreto,Iquitos,2005,0.03837
010507,Amazonas,Longuita,2005,0.0
221001,San Martin,Tocache,2005,0.015451
010511,Amazonas,Maria,2005,0.0
080901,Cusco,Santa Ana,2005,0.008165
120302,Junin,Perene,2005,0.004209
050409,Ayacucho,Canayre,2005,0.015155
221002,San Martin,Nuevo Progreso,2005,0.009313
200303,Piura,El Carmen De La Frontera,2005,0.004454
100609,Huanuco,Pueblo Nuevo,2005,0.010135
080903,Cusco,Huayopata,2005,0.00572
010604,Amazonas,Huambo,2005,0.0
100505,Huanuco,Jircan,2005,0.001668
010512,Amazonas,Ocalli,2005,0.0
010101,Amazonas,Chachapoyas,2005,0.002264
060903,Cajamarca,Huarango,2005,0.00384
010116,Amazonas,Olleros,2005,0.00015
010605,Amazonas,Limabamba,2005,0.000361
100804,Huanuco,Umari,2005,0.000774
220504,San Martin,Caynarachi,2005,0.003915
080905,Cusco,Ocobamba,2005,0.003983
010517,Amazonas,San Francisco Del Yeso,2005,0.001554
120609,Junin,Vizcatán Del Ene,2005,0.012393
060807,Cajamarca,Pomahuaca,2005,0.002054
010304,Amazonas,Corosha,2005,0.004171
221005,San Martin,Uchiza,2005,0.007221
220807,San Martin,San Fernando,2005,0.030282
050512,Ayacucho,Union Progreso,2005,0.02205
060804,Cajamarca,Colasay,2005,0.003478
160503,Loreto,Capelo,2005,0.065808
220910,San Martin,Morales,2005,0.030779
120604,Junin,Mazamari,2005,0.009655
120603,Junin,Llaylla,2005,0.000685
010520,Amazonas,Santa Catalina,2005,0.0
010603,Amazonas,Cochamal,2005,1.5e-05
120209,Junin,Mariscal Castilla,2005,0.005123
010601,Amazonas,San Nicolas,2005,0.01044
010519,Amazonas,San Juan De Lopecancha,2005,0.003295
160211,Loreto,Teniente Cesar Lopez Rojas,2005,0.017188
080408,Cusco,Yanatile,2005,0.006805
050408,Ayacucho,Llochegua,2005,0.008636
100507,Huanuco,Monzon,2005,0.004451
081304,Cusco,Machupicchu,2005,0.00579
220909,San Martin,La Banda De Shilcayo,2005,0.004128
220103,San Martin,Habana,2005,0.015867
100606,Huanuco,Mariano Damaso Beraun,2005,0.005445
010508,Amazonas,Lonya Chico,2005,0.000627
170102,Madre De Dios,Inambari,2005,0.023419
050502,Ayacucho,Anco,2005,0.004509
010523,Amazonas,Trita,2005,0.0
010516,Amazonas,San Cristobal,2005,0.001226
080918,Cusco,Union Ashaninka,2005,0.00672
221006,San Martin,Santa Lucia,2005,0.027028
100702,Huanuco,Cholon,2005,0.002897
211205,Puno,Phara,2005,0.003408
170204,Madre De Dios,Huepetuhe,2005,0.013518
010302,Amazonas,Chisquilla,2005,0.00149
050507,Ayacucho,Santa Rosa,2005,0.008507
220804,San Martin,Nueva Cajamarca,2005,0.001478
220809,San Martin,Yuracyacu,2005,0.016295
160603,Loreto,Padre Marquez,2005,0.042843
010522,Amazonas,Tingo,2005,0.003955
080906,Cusco,Quellouno,2005,0.006585
010301,Amazonas,Jumbilla,2005,0.000628
080917,Cusco,Manitea,2005,0.002624
250305,Ucayali,Alexander Von Humboldt,2006,0.000155
220509,San Martin,Shanao,2006,0.014523
250304,Ucayali,Neshuya,2006,0.000105
220501,San Martin,Lamas,2006,0.003735
220902,San Martin,Alberto Leveau,2006,0.009212
250102,Ucayali,Campoverde,2006,0.002427
220702,San Martin,Buenos Aires,2006,0.015889
220502,San Martin,Alonso De Alvarado,2006,0.000573
220404,San Martin,Piscoyacu,2006,0.008617
220708,San Martin,Shamboyacu,2006,0.000165
220204,San Martin,Huallaga,2006,0.001948
220605,San Martin,Pajarillo,2006,0.010851
010703,Amazonas,Cumba,2006,0.007996
220704,San Martin,Pilluana,2006,0.021089
220104,San Martin,Jepelacio,2006,0.003498
220505,San Martin,Cuñumbuqui,2006,0.010621
220507,San Martin,Rumisapa,2006,0.001443
220913,San Martin,Sauce,2006,0.054977
010608,Amazonas,Milpuc,2006,0.0
220405,San Martin,Sacanche,2006,0.007913
220709,San Martin,Tingo De Ponasa,2006,0.000222
220304,San Martin,Santa Rosa,2006,0.002469
100903,Huanuco,Honoria,2006,0.025066
220203,San Martin,Bajo Biavo,2006,0.00866
220710,San Martin,Tres Unidos,2006,0.000577
220510,San Martin,Tabalosos,2006,0.006726
100904,Huanuco,Tournavista,2006,0.013387
010701,Amazonas,Bagua Grande,2006,0.003309
220701,San Martin,Picota,2006,0.038156
220403,San Martin,El Eslabon,2006,0.010274
250105,Ucayali,Yarinacocha,2006,0.072167
220914,San Martin,Shapaja,2006,0.017879
010707,Amazonas,Yamon,2006,0.0042
010705,Amazonas,Jamalca,2006,0.001855
220205,San Martin,San Pablo,2006,0.007079
220705,San Martin,Pucacaca,2006,0.025447
220601,San Martin,Juanjui,2006,0.023002
100905,Huanuco,Yuyapichis,2006,0.01173
100608,Huanuco,Castillo Grande,2006,0.021355
220302,San Martin,Agua Blanca,2006,0.001809
250306,Ucayali,Huipoca,2006,0.006036
010611,Amazonas,Totora,2006,0.0
010706,Amazonas,Lonya Grande,2006,0.000447
220706,San Martin,San Cristobal,2006,0.057462
010303,Amazonas,Churuja,2006,0.007939
220301,San Martin,San Jose De Sisa,2006,0.003366
010204,Amazonas,El Parco,2006,0.0
010306,Amazonas,Florida,2006,0.02028
220303,San Martin,San Martin,2006,0.00192
220106,San Martin,Yantalo,2006,0.028962
220305,San Martin,Shatoja,2006,0.004412
010104,Amazonas,Cheto,2006,0.0
160201,Loreto,Yurimaguas,2006,0.025949
060901,Cajamarca,San Ignacio,2006,0.004396
220511,San Martin,Zapatero,2006,0.003076
060811,Cajamarca,San Jose Del Alto,2006,0.001905
010206,Amazonas,La Peca,2006,0.0
220401,San Martin,Saposoa,2006,0.004226
060902,Cajamarca,Chirinos,2006,0.006908
220908,San Martin,Juan Guerra,2006,0.029515
060904,Cajamarca,La Coipa,2006,0.001373
220808,San Martin,Yorongos,2006,0.016256
120607,Junin,Rio Negro,2006,0.004467
060812,Cajamarca,Santa Rosa,2006,0.012348
250106,Ucayali,Nueva Requena,2006,0.021406
220802,San Martin,Awajun,2006,0.011883
250302,Ucayali,Irazola,2006,0.003825
010109,Amazonas,La Jalca,2006,0.001411
220906,San Martin,El Porvenir,2006,0.019273
220707,San Martin,San Hilarion,2006,0.040167
220806,San Martin,Posic,2006,0.023765
220406,San Martin,Tingo De Saposoa,2006,0.052633
100901,Huanuco,Puerto Inca,2006,0.014514
010105,Amazonas,Chiliquin,2006,0.0
220105,San Martin,Soritor,2006,0.004305
220201,San Martin,Bellavista,2006,0.031051
060803,Cajamarca,Chontali,2006,0.003135
100605,Huanuco,Luyando,2006,0.024845
010307,Amazonas,Jazan,2006,0.003816
010502,Amazonas,Camporredondo,2006,0.000805
010515,Amazonas,Providencia,2006,0.002901
010102,Amazonas,Asuncion,2006,0.0
010510,Amazonas,Luya Viejo,2006,5.3e-05
100601,Huanuco,Rupa-Rupa,2006,0.014303
010514,Amazonas,Pisuquia,2006,0.001556
060810,Cajamarca,San Felipe,2006,0.00331
010305,Amazonas,Cuispes,2006,7.4e-05
060905,Cajamarca,Namballe,2006,0.001916
010119,Amazonas,San Isidro De Maino,2006,3.3e-05
060801,Cajamarca,Jaen,2006,0.002109
010513,Amazonas,Ocumal,2006,0.001214
220912,San Martin,San Antonio,2006,0.000794
220903,San Martin,Cacatachi,2006,0.015091
120602,Junin,Coviriali,2006,0.001716
120304,Junin,San Luis De Shuaro,2006,0.004075
120601,Junin,Satipo,2006,0.00537
010203,Amazonas,Copallin,2006,0.005261
010112,Amazonas,Magdalena,2006,0.001438
220102,San Martin,Calzada,2006,0.016745
060805,Cajamarca,Huabal,2006,0.0
010610,Amazonas,Santa Rosa,2006,0.0
220503,San Martin,Barranquita,2006,0.004478
220801,San Martin,Rioja,2006,0.004783
220703,San Martin,Caspisapa,2006,0.031818
080904,Cusco,Maranura,2006,0.012643
010117,Amazonas,Quinjalca,2006,0.0
250303,Ucayali,Curimana,2006,0.012621
010308,Amazonas,Recta,2006,0.001078
010115,Amazonas,Montevideo,2006,0.000376
010114,Amazonas,Molinopampa,2006,0.000434
010503,Amazonas,Cocabamba,2006,0.001508
060809,Cajamarca,Sallique,2006,0.006574
010120,Amazonas,Soloco,2006,0.0
010521,Amazonas,Santo Tomas,2006,0.000662
100113,Huanuco,San Pablo De Pillao,2006,0.001935
010602,Amazonas,Chirimoto,2006,0.000468
100603,Huanuco,Hermilio Valdizan,2006,0.001727
010111,Amazonas,Levanto,2006,0.002721
010518,Amazonas,San Jeronimo,2006,0.001044
010609,Amazonas,Omia,2006,6.3e-05
100902,Huanuco,Codo Del Pozuzo,2006,0.00812
010113,Amazonas,Mariscal Castilla,2006,0.001352
220101,San Martin,Moyobamba,2006,0.004346
010310,Amazonas,Shipasbamba,2006,0.003463
100103,Huanuco,Chinchao,2006,0.002012
010311,Amazonas,Valera,2006,0.003967
060907,Cajamarca,Tabaconas,2006,0.001531
160112,Loreto,Belen,2006,0.09889
200307,Piura,Sondor,2006,0.001803
220803,San Martin,Elias Soplin Vargas,2006,0.000872
010506,Amazonas,Inguilpata,2006,0.000698
220506,San Martin,Pinto Recodo,2006,0.00342
120303,Junin,Pichanaqui,2006,0.005114
010202,Amazonas,Aramango,2006,0.006154
010606,Amazonas,Longar,2006,0.0
160101,Loreto,Iquitos,2006,0.041222
010507,Amazonas,Longuita,2006,0.0
221001,San Martin,Tocache,2006,0.015724
010511,Amazonas,Maria,2006,0.0
080901,Cusco,Santa Ana,2006,0.006976
120302,Junin,Perene,2006,0.004603
050409,Ayacucho,Canayre,2006,0.017408
221002,San Martin,Nuevo Progreso,2006,0.010391
200303,Piura,El Carmen De La Frontera,2006,0.004341
100609,Huanuco,Pueblo Nuevo,2006,0.012082
080903,Cusco,Huayopata,2006,0.005276
010604,Amazonas,Huambo,2006,0.0
100505,Huanuco,Jircan,2006,0.00162
010512,Amazonas,Ocalli,2006,0.0
010101,Amazonas,Chachapoyas,2006,0.002055
060903,Cajamarca,Huarango,2006,0.003814
010116,Amazonas,Olleros,2006,0.00015
010605,Amazonas,Limabamba,2006,0.000356
100804,Huanuco,Umari,2006,0.000875
220504,San Martin,Caynarachi,2006,0.003934
080905,Cusco,Ocobamba,2006,0.004054
010517,Amazonas,San Francisco Del Yeso,2006,0.001398
120609,Junin,Vizcatán Del Ene,2006,0.014594
060807,Cajamarca,Pomahuaca,2006,0.001872
010304,Amazonas,Corosha,2006,0.00413
221005,San Martin,Uchiza,2006,0.008176
220807,San Martin,San Fernando,2006,0.032393
050512,Ayacucho,Union Progreso,2006,0.021849
060804,Cajamarca,Colasay,2006,0.003323
160503,Loreto,Capelo,2006,0.08056
220910,San Martin,Morales,2006,0.010043
120604,Junin,Mazamari,2006,0.009619
120603,Junin,Llaylla,2006,0.000992
010520,Amazonas,Santa Catalina,2006,0.0
010603,Amazonas,Cochamal,2006,0.0
120209,Junin,Mariscal Castilla,2006,0.005325
010601,Amazonas,San Nicolas,2006,0.00589
010519,Amazonas,San Juan De Lopecancha,2006,0.003429
160211,Loreto,Teniente Cesar Lopez Rojas,2006,0.017461
080408,Cusco,Yanatile,2006,0.006183
050408,Ayacucho,Llochegua,2006,0.009357
100507,Huanuco,Monzon,2006,0.004363
081304,Cusco,Machupicchu,2006,0.005607
220909,San Martin,La Banda De Shilcayo,2006,0.002685
220103,San Martin,Habana,2006,0.021901
100606,Huanuco,Mariano Damaso Beraun,2006,0.005149
010508,Amazonas,Lonya Chico,2006,0.000652
170102,Madre De Dios,Inambari,2006,0.024042
050502,Ayacucho,Anco,2006,0.00472
010523,Amazonas,Trita,2006,0.0
010516,Amazonas,San Cristobal,2006,0.001401
080918,Cusco,Union Ashaninka,2006,0.006347
221006,San Martin,Santa Lucia,2006,0.028472
100702,Huanuco,Cholon,2006,0.003148
211205,Puno,Phara,2006,0.003633
170204,Madre De Dios,Huepetuhe,2006,0.014921
010302,Amazonas,Chisquilla,2006,0.001545
050507,Ayacucho,Santa Rosa,2006,0.009285
220804,San Martin,Nueva Cajamarca,2006,0.002806
220809,San Martin,Yuracyacu,2006,0.024708
160603,Loreto,Padre Marquez,2006,0.051475
010522,Amazonas,Tingo,2006,0.004281
080906,Cusco,Quellouno,2006,0.006128
010301,Amazonas,Jumbilla,2006,0.0006
080917,Cusco,Manitea,2006,0.003419
250305,Ucayali,Alexander Von Humboldt,2007,9e-06
220509,San Martin,Shanao,2007,0.014414
250304,Ucayali,Neshuya,2007,0.000147
220501,San Martin,Lamas,2007,0.003625
220902,San Martin,Alberto Leveau,2007,0.010344
250102,Ucayali,Campoverde,2007,0.002996
220702,San Martin,Buenos Aires,2007,0.015572
220502,San Martin,Alonso De Alvarado,2007,0.000537
220404,San Martin,Piscoyacu,2007,0.006869
220708,San Martin,Shamboyacu,2007,0.000378
220204,San Martin,Huallaga,2007,0.002104
220605,San Martin,Pajarillo,2007,0.011643
010703,Amazonas,Cumba,2007,0.008525
220704,San Martin,Pilluana,2007,0.022219
220104,San Martin,Jepelacio,2007,0.004345
220505,San Martin,Cuñumbuqui,2007,0.010396
220507,San Martin,Rumisapa,2007,0.001657
220913,San Martin,Sauce,2007,0.053348
010608,Amazonas,Milpuc,2007,0.000207
220405,San Martin,Sacanche,2007,0.006788
220709,San Martin,Tingo De Ponasa,2007,7.1e-05
220304,San Martin,Santa Rosa,2007,0.001532
100903,Huanuco,Honoria,2007,0.027578
220203,San Martin,Bajo Biavo,2007,0.007872
220710,San Martin,Tres Unidos,2007,0.000522
220510,San Martin,Tabalosos,2007,0.006574
100904,Huanuco,Tournavista,2007,0.014123
010701,Amazonas,Bagua Grande,2007,0.003477
220701,San Martin,Picota,2007,0.041292
220403,San Martin,El Eslabon,2007,0.007412
250105,Ucayali,Yarinacocha,2007,0.089807
220914,San Martin,Shapaja,2007,0.018286
010707,Amazonas,Yamon,2007,0.004266
010705,Amazonas,Jamalca,2007,0.001909
220205,San Martin,San Pablo,2007,0.00452
220705,San Martin,Pucacaca,2007,0.027372
220601,San Martin,Juanjui,2007,0.024895
100905,Huanuco,Yuyapichis,2007,0.01186
100608,Huanuco,Castillo Grande,2007,0.022666
220302,San Martin,Agua Blanca,2007,0.00121
250306,Ucayali,Huipoca,2007,0.006195
010611,Amazonas,Totora,2007,0.0
010706,Amazonas,Lonya Grande,2007,0.000476
220706,San Martin,San Cristobal,2007,0.074551
010303,Amazonas,Churuja,2007,0.008386
220301,San Martin,San Jose De Sisa,2007,0.002257
010204,Amazonas,El Parco,2007,0.0
010306,Amazonas,Florida,2007,0.020236
220303,San Martin,San Martin,2007,0.001964
220106,San Martin,Yantalo,2007,0.024772
220305,San Martin,Shatoja,2007,0.004111
010104,Amazonas,Cheto,2007,0.0
160201,Loreto,Yurimaguas,2007,0.028448
060901,Cajamarca,San Ignacio,2007,0.004711
220511,San Martin,Zapatero,2007,0.002872
060811,Cajamarca,San Jose Del Alto,2007,0.002166
010206,Amazonas,La Peca,2007,0.0
220401,San Martin,Saposoa,2007,0.003751
060902,Cajamarca,Chirinos,2007,0.007301
220908,San Martin,Juan Guerra,2007,0.03122
060904,Cajamarca,La Coipa,2007,0.001448
220808,San Martin,Yorongos,2007,0.01282
120607,Junin,Rio Negro,2007,0.004326
060812,Cajamarca,Santa Rosa,2007,0.011993
250106,Ucayali,Nueva Requena,2007,0.02318
220802,San Martin,Awajun,2007,0.009397
250302,Ucayali,Irazola,2007,0.004078
010109,Amazonas,La Jalca,2007,0.001404
220906,San Martin,El Porvenir,2007,0.020553
220707,San Martin,San Hilarion,2007,0.054344
220806,San Martin,Posic,2007,0.024814
220406,San Martin,Tingo De Saposoa,2007,0.063409
100901,Huanuco,Puerto Inca,2007,0.014732
010105,Amazonas,Chiliquin,2007,0.0
220105,San Martin,Soritor,2007,0.004806
220201,San Martin,Bellavista,2007,0.028584
060803,Cajamarca,Chontali,2007,0.003388
100605,Huanuco,Luyando,2007,0.025914
010307,Amazonas,Jazan,2007,0.003781
010502,Amazonas,Camporredondo,2007,0.000768
010515,Amazonas,Providencia,2007,0.002901
010102,Amazonas,Asuncion,2007,0.0
010510,Amazonas,Luya Viejo,2007,5.3e-05
100601,Huanuco,Rupa-Rupa,2007,0.015031
010514,Amazonas,Pisuquia,2007,0.001605
060810,Cajamarca,San Felipe,2007,0.003793
010305,Amazonas,Cuispes,2007,6.5e-05
060905,Cajamarca,Namballe,2007,0.001999
010119,Amazonas,San Isidro De Maino,2007,0.0
060801,Cajamarca,Jaen,2007,0.002096
010513,Amazonas,Ocumal,2007,0.001236
220912,San Martin,San Antonio,2007,0.000965
220903,San Martin,Cacatachi,2007,0.023272
120602,Junin,Coviriali,2007,0.001465
120304,Junin,San Luis De Shuaro,2007,0.003779
120601,Junin,Satipo,2007,0.005078
010203,Amazonas,Copallin,2007,0.005792
010112,Amazonas,Magdalena,2007,0.00126
220102,San Martin,Calzada,2007,0.01379
060805,Cajamarca,Huabal,2007,0.0
010610,Amazonas,Santa Rosa,2007,0.0
220503,San Martin,Barranquita,2007,0.005374
220801,San Martin,Rioja,2007,0.005894
220703,San Martin,Caspisapa,2007,0.038158
080904,Cusco,Maranura,2007,0.01526
010117,Amazonas,Quinjalca,2007,0.0
250303,Ucayali,Curimana,2007,0.013173
010308,Amazonas,Recta,2007,0.001015
010115,Amazonas,Montevideo,2007,0.000376
010114,Amazonas,Molinopampa,2007,0.000447
010503,Amazonas,Cocabamba,2007,0.001649
060809,Cajamarca,Sallique,2007,0.007445
010120,Amazonas,Soloco,2007,0.0
010521,Amazonas,Santo Tomas,2007,0.000662
100113,Huanuco,San Pablo De Pillao,2007,0.001842
010602,Amazonas,Chirimoto,2007,0.000497
100603,Huanuco,Hermilio Valdizan,2007,0.002608
010111,Amazonas,Levanto,2007,0.002554
010518,Amazonas,San Jeronimo,2007,0.00104
010609,Amazonas,Omia,2007,4.3e-05
100902,Huanuco,Codo Del Pozuzo,2007,0.009332
010113,Amazonas,Mariscal Castilla,2007,0.001363
220101,San Martin,Moyobamba,2007,0.004776
010310,Amazonas,Shipasbamba,2007,0.003435
100103,Huanuco,Chinchao,2007,0.002238
010311,Amazonas,Valera,2007,0.003898
060907,Cajamarca,Tabaconas,2007,0.001531
160112,Loreto,Belen,2007,0.114647
200307,Piura,Sondor,2007,0.002206
220803,San Martin,Elias Soplin Vargas,2007,0.000772
010506,Amazonas,Inguilpata,2007,0.00063
220506,San Martin,Pinto Recodo,2007,0.003936
120303,Junin,Pichanaqui,2007,0.005132
010202,Amazonas,Aramango,2007,0.006447
010606,Amazonas,Longar,2007,0.0
160101,Loreto,Iquitos,2007,0.042124
010507,Amazonas,Longuita,2007,0.0
221001,San Martin,Tocache,2007,0.015899
010511,Amazonas,Maria,2007,0.0
080901,Cusco,Santa Ana,2007,0.007579
120302,Junin,Perene,2007,0.004403
050409,Ayacucho,Canayre,2007,0.018441
221002,San Martin,Nuevo Progreso,2007,0.010946
200303,Piura,El Carmen De La Frontera,2007,0.004549
100609,Huanuco,Pueblo Nuevo,2007,0.012862
080903,Cusco,Huayopata,2007,0.00594
010604,Amazonas,Huambo,2007,0.0
100505,Huanuco,Jircan,2007,0.001542
010512,Amazonas,Ocalli,2007,0.0
010101,Amazonas,Chachapoyas,2007,0.001828
060903,Cajamarca,Huarango,2007,0.003857
010116,Amazonas,Olleros,2007,0.00015
010605,Amazonas,Limabamba,2007,0.000408
100804,Huanuco,Umari,2007,0.000836
220504,San Martin,Caynarachi,2007,0.004245
080905,Cusco,Ocobamba,2007,0.003698
010517,Amazonas,San Francisco Del Yeso,2007,0.001417
120609,Junin,Vizcatán Del Ene,2007,0.014081
060807,Cajamarca,Pomahuaca,2007,0.002244
010304,Amazonas,Corosha,2007,0.003936
221005,San Martin,Uchiza,2007,0.007611
220807,San Martin,San Fernando,2007,0.05162
050512,Ayacucho,Union Progreso,2007,0.021269
060804,Cajamarca,Colasay,2007,0.003626
160503,Loreto,Capelo,2007,0.070636
220910,San Martin,Morales,2007,0.019929
120604,Junin,Mazamari,2007,0.009506
120603,Junin,Llaylla,2007,0.000955
010520,Amazonas,Santa Catalina,2007,0.0
010603,Amazonas,Cochamal,2007,0.0
120209,Junin,Mariscal Castilla,2007,0.003799
010601,Amazonas,San Nicolas,2007,0.006542
010519,Amazonas,San Juan De Lopecancha,2007,0.003284
160211,Loreto,Teniente Cesar Lopez Rojas,2007,0.018675
080408,Cusco,Yanatile,2007,0.006105
050408,Ayacucho,Llochegua,2007,0.010576
100507,Huanuco,Monzon,2007,0.004851
081304,Cusco,Machupicchu,2007,0.005457
220909,San Martin,La Banda De Shilcayo,2007,0.002752
220103,San Martin,Habana,2007,0.016914
100606,Huanuco,Mariano Damaso Beraun,2007,0.005462
010508,Amazonas,Lonya Chico,2007,0.000576
170102,Madre De Dios,Inambari,2007,0.024232
050502,Ayacucho,Anco,2007,0.004677
010523,Amazonas,Trita,2007,0.0
010516,Amazonas,San Cristobal,2007,0.001601
080918,Cusco,Union Ashaninka,2007,0.007736
221006,San Martin,Santa Lucia,2007,0.030088
100702,Huanuco,Cholon,2007,0.003118
211205,Puno,Phara,2007,0.003398
170204,Madre De Dios,Huepetuhe,2007,0.01503
010302,Amazonas,Chisquilla,2007,0.001385
050507,Ayacucho,Santa Rosa,2007,0.009166
220804,San Martin,Nueva Cajamarca,2007,0.003426
220809,San Martin,Yuracyacu,2007,0.046019
160603,Loreto,Padre Marquez,2007,0.053
010522,Amazonas,Tingo,2007,0.003816
080906,Cusco,Quellouno,2007,0.00642
010301,Amazonas,Jumbilla,2007,0.000572
080917,Cusco,Manitea,2007,0.00337
250305,Ucayali,Alexander Von Humboldt,2008,0.00022
220509,San Martin,Shanao,2008,0.015107
250304,Ucayali,Neshuya,2008,9.4e-05
220501,San Martin,Lamas,2008,0.003893
220902,San Martin,Alberto Leveau,2008,0.010276
250102,Ucayali,Campoverde,2008,0.002628
220702,San Martin,Buenos Aires,2008,0.01481
220502,San Martin,Alonso De Alvarado,2008,0.001011
220404,San Martin,Piscoyacu,2008,0.01
220708,San Martin,Shamboyacu,2008,0.000102
220204,San Martin,Huallaga,2008,0.002318
220605,San Martin,Pajarillo,2008,0.012897
010703,Amazonas,Cumba,2008,0.008628
220704,San Martin,Pilluana,2008,0.022284
220104,San Martin,Jepelacio,2008,0.004647
220505,San Martin,Cuñumbuqui,2008,0.011079
220507,San Martin,Rumisapa,2008,0.003367
220913,San Martin,Sauce,2008,0.054378
010608,Amazonas,Milpuc,2008,0.0
220405,San Martin,Sacanche,2008,0.008067
220709,San Martin,Tingo De Ponasa,2008,6.1e-05
220304,San Martin,Santa Rosa,2008,0.002847
100903,Huanuco,Honoria,2008,0.024057
220203,San Martin,Bajo Biavo,2008,0.010055
220710,San Martin,Tres Unidos,2008,0.000551
220510,San Martin,Tabalosos,2008,0.006805
100904,Huanuco,Tournavista,2008,0.013524
010701,Amazonas,Bagua Grande,2008,0.003795
220701,San Martin,Picota,2008,0.040725
220403,San Martin,El Eslabon,2008,0.009349
250105,Ucayali,Yarinacocha,2008,0.071414
220914,San Martin,Shapaja,2008,0.019732
010707,Amazonas,Yamon,2008,0.004246
010705,Amazonas,Jamalca,2008,0.002086
220205,San Martin,San Pablo,2008,0.007758
220705,San Martin,Pucacaca,2008,0.026099
220601,San Martin,Juanjui,2008,0.02495
100905,Huanuco,Yuyapichis,2008,0.011836
100608,Huanuco,Castillo Grande,2008,0.025822
220302,San Martin,Agua Blanca,2008,0.002187
250306,Ucayali,Huipoca,2008,0.005927
010611,Amazonas,Totora,2008,0.0
010706,Amazonas,Lonya Grande,2008,0.000466
220706,San Martin,San Cristobal,2008,0.066316
010303,Amazonas,Churuja,2008,0.00847
220301,San Martin,San Jose De Sisa,2008,0.00296
010204,Amazonas,El Parco,2008,0.0
010306,Amazonas,Florida,2008,0.020244
220303,San Martin,San Martin,2008,0.001852
220106,San Martin,Yantalo,2008,0.029345
220305,San Martin,Shatoja,2008,0.005558
010104,Amazonas,Cheto,2008,0.0
