geocode,departamento,distrito,anio,pix_total,pix_agropecuario,pct_agropecuario
220913,San Martin,Sauce,1997,113557,36856,0.324559
010608,Amazonas,Milpuc,1997,48343,29440,0.608982
220405,San Martin,Sacanche,1997,182234,99381,0.545348
220709,San Martin,Tingo De Ponasa,1997,377839,151275,0.400369
220304,San Martin,Santa Rosa,1997,280633,156121,0.556317
100903,Huanuco,Honoria,1997,1073943,215234,0.200415
220203,San Martin,Bajo Biavo,1997,1265183,263501,0.208271
220710,San Martin,Tres Unidos,1997,417343,59450,0.142449
220510,San Martin,Tabalosos,1997,407368,160404,0.393757
100904,Huanuco,Tournavista,1997,1971052,211514,0.10731
010701,Amazonas,Bagua Grande,1997,817863,311798,0.381235
220701,San Martin,Picota,1997,244840,119075,0.486338
220403,San Martin,El Eslabon,1997,140447,79750,0.56783
250105,Ucayali,Yarinacocha,1997,747695,398810,0.533386
220914,San Martin,Shapaja,1997,267687,87941,0.328522
010707,Amazonas,Yamon,1997,152144,57807,0.379949
010705,Amazonas,Jamalca,1997,393997,133311,0.338355
220205,San Martin,San Pablo,1997,391993,254466,0.64916
220705,San Martin,Pucacaca,1997,228592,107626,0.470821
220601,San Martin,Juanjui,1997,504641,187617,0.371783
100905,Huanuco,Yuyapichis,1997,2344154,216443,0.092333
100608,Huanuco,Castillo Grande,1997,118195,66158,0.559736
220302,San Martin,Agua Blanca,1997,171923,114067,0.663477
250306,Ucayali,Huipoca,1997,667777,113079,0.169336
010611,Amazonas,Totora,1997,21874,12930,0.591113
010706,Amazonas,Lonya Grande,1997,409562,125646,0.306781
220706,San Martin,San Cristobal,1997,33883,16794,0.495647
010303,Amazonas,Churuja,1997,35775,6643,0.185688
220301,San Martin,San Jose De Sisa,1997,347309,204502,0.588819
010204,Amazonas,El Parco,1997,20424,14230,0.696729
010306,Amazonas,Florida,1997,249605,69790,0.279602
220303,San Martin,San Martin,1997,585926,82697,0.141139
220106,San Martin,Yantalo,1997,78275,46571,0.594966
220305,San Martin,Shatoja,1997,69815,39626,0.567586
010104,Amazonas,Cheto,1997,79082,21696,0.274348
160201,Loreto,Yurimaguas,1997,2513367,652345,0.25955
060901,Cajamarca,San Ignacio,1997,399940,242895,0.607329
220511,San Martin,Zapatero,1997,196367,155154,0.790123
060811,Cajamarca,San Jose Del Alto,1997,566420,229909,0.405898
010206,Amazonas,La Peca,1997,155134,93965,0.605702
220401,San Martin,Saposoa,1997,591864,157318,0.265801
060902,Cajamarca,Chirinos,1997,399656,192809,0.482437
220908,San Martin,Juan Guerra,1997,216367,143364,0.662596
060904,Cajamarca,La Coipa,1997,454450,217287,0.478132
220808,San Martin,Yorongos,1997,91967,46628,0.507008
120607,Junin,Rio Negro,1997,556582,195579,0.351393
060812,Cajamarca,Santa Rosa,1997,349365,232977,0.666858
250106,Ucayali,Nueva Requena,1997,2329126,230529,0.098977
220802,San Martin,Awajun,1997,569322,110424,0.193957
250302,Ucayali,Irazola,1997,2126284,209241,0.098407
010109,Amazonas,La Jalca,1997,139571,36293,0.260033
220906,San Martin,El Porvenir,1997,550820,72934,0.13241
220707,San Martin,San Hilarion,1997,117160,53499,0.456632
220806,San Martin,Posic,1997,59121,29912,0.505945
220406,San Martin,Tingo De Saposoa,1997,52895,31493,0.595387
100901,Huanuco,Puerto Inca,1997,2709508,279596,0.103191
010105,Amazonas,Chiliquin,1997,159239,27949,0.175516
220105,San Martin,Soritor,1997,656448,145456,0.22158
220201,San Martin,Bellavista,1997,292265,201204,0.68843
060803,Cajamarca,Chontali,1997,519539,169757,0.326745
100605,Huanuco,Luyando,1997,126262,88331,0.699585
010307,Amazonas,Jazan,1997,85167,36732,0.431294
010502,Amazonas,Camporredondo,1997,246044,78673,0.319752
010515,Amazonas,Providencia,1997,130985,25527,0.194885
010102,Amazonas,Asuncion,1997,39194,17348,0.442619
010510,Amazonas,Luya Viejo,1997,76164,14882,0.195394
100601,Huanuco,Rupa-Rupa,1997,295257,111550,0.377806
010514,Amazonas,Pisuquia,1997,327196,52404,0.160161
060810,Cajamarca,San Felipe,1997,287890,29957,0.104057
010305,Amazonas,Cuispes,1997,108421,30527,0.28156
060905,Cajamarca,Namballe,1997,710706,221810,0.312098
010119,Amazonas,San Isidro De Maino,1997,121418,15364,0.126538
060801,Cajamarca,Jaen,1997,624961,236650,0.378664
010513,Amazonas,Ocumal,1997,409313,116662,0.285019
220912,San Martin,San Antonio,1997,88116,25124,0.285124
220903,San Martin,Cacatachi,1997,59042,47792,0.809458
120602,Junin,Coviriali,1997,111288,42607,0.382853
120304,Junin,San Luis De Shuaro,1997,219122,68349,0.311922
120601,Junin,Satipo,1997,929613,196354,0.211221
010203,Amazonas,Copallin,1997,111195,49590,0.445973
010112,Amazonas,Magdalena,1997,152346,20578,0.135074
220102,San Martin,Calzada,1997,130309,91933,0.7055
060805,Cajamarca,Huabal,1997,95324,73663,0.772764
010610,Amazonas,Santa Rosa,1997,22754,14313,0.629032
220503,San Martin,Barranquita,1997,1189871,236377,0.198658
220801,San Martin,Rioja,1997,234994,137281,0.584189
220703,San Martin,Caspisapa,1997,85643,37615,0.439207
080904,Cusco,Maranura,1997,188793,52628,0.27876
010117,Amazonas,Quinjalca,1997,92734,41889,0.451711
250303,Ucayali,Curimana,1997,2124247,94503,0.044488
010308,Amazonas,Recta,1997,31526,18183,0.576762
010115,Amazonas,Montevideo,1997,138444,21770,0.157248
010114,Amazonas,Molinopampa,1997,382725,74095,0.193599
010503,Amazonas,Cocabamba,1997,383913,45382,0.118209
060809,Cajamarca,Sallique,1997,411293,62928,0.153
010120,Amazonas,Soloco,1997,84085,20830,0.247726
010521,Amazonas,Santo Tomas,1997,101264,38199,0.377222
100113,Huanuco,San Pablo De Pillao,1997,672747,87560,0.130153
010602,Amazonas,Chirimoto,1997,173089,44559,0.257434
100603,Huanuco,Hermilio Valdizan,1997,323676,53658,0.165777
010111,Amazonas,Levanto,1997,84169,18497,0.21976
010518,Amazonas,San Jeronimo,1997,233700,83929,0.359131
010609,Amazonas,Omia,1997,253339,46594,0.18392
100902,Huanuco,Codo Del Pozuzo,1997,3656169,271042,0.074133
010113,Amazonas,Mariscal Castilla,1997,88754,23815,0.268326
220101,San Martin,Moyobamba,1997,3032176,475094,0.156684
010310,Amazonas,Shipasbamba,1997,140920,30341,0.215307
100103,Huanuco,Chinchao,1997,914940,146536,0.160159
010311,Amazonas,Valera,1997,87729,16088,0.183383
060907,Cajamarca,Tabaconas,1997,867885,206386,0.237803
160112,Loreto,Belen,1997,731901,184584,0.252198
200307,Piura,Sondor,1997,385369,98160,0.254717
220803,San Martin,Elias Soplin Vargas,1997,190445,61870,0.324871
010506,Amazonas,Inguilpata,1997,133308,41484,0.311189
220506,San Martin,Pinto Recodo,1997,629614,107358,0.170514
120303,Junin,Pichanaqui,1997,1416316,317996,0.224523
010202,Amazonas,Aramango,1997,866853,149788,0.172795
010606,Amazonas,Longar,1997,92491,25481,0.275497
160101,Loreto,Iquitos,1997,411336,119663,0.290913
010507,Amazonas,Longuita,1997,66012,24126,0.365479
221001,San Martin,Tocache,1997,1137399,375361,0.330017
010511,Amazonas,Maria,1997,98683,18627,0.188756
080901,Cusco,Santa Ana,1997,448977,157431,0.350644
120302,Junin,Perene,1997,1698111,527098,0.310403
050409,Ayacucho,Canayre,1997,308017,34181,0.110971
221002,San Martin,Nuevo Progreso,1997,932793,261697,0.280552
200303,Piura,El Carmen De La Frontera,1997,737565,161806,0.219379
100609,Huanuco,Pueblo Nuevo,1997,362691,118645,0.327124
080903,Cusco,Huayopata,1997,608208,111547,0.183403
010604,Amazonas,Huambo,1997,87355,70345,0.805277
100505,Huanuco,Jircan,1997,270424,11736,0.043399
010512,Amazonas,Ocalli,1997,193361,50047,0.258827
010101,Amazonas,Chachapoyas,1997,172277,40844,0.237083
060903,Cajamarca,Huarango,1997,1019211,291772,0.286272
010116,Amazonas,Olleros,1997,120055,9191,0.076557
010605,Amazonas,Limabamba,1997,691778,95768,0.138437
100804,Huanuco,Umari,1997,178312,52130,0.292353
220504,San Martin,Caynarachi,1997,1430625,185630,0.129754
080905,Cusco,Ocobamba,1997,989147,208567,0.210855
010517,Amazonas,San Francisco Del Yeso,1997,204600,70094,0.34259
120609,Junin,Vizcatán Del Ene,1997,694966,36611,0.05268
060807,Cajamarca,Pomahuaca,1997,913386,192989,0.21129
010304,Amazonas,Corosha,1997,72158,7431,0.102982
221005,San Martin,Uchiza,1997,682269,274584,0.402457
220807,San Martin,San Fernando,1997,77703,53885,0.693474
050512,Ayacucho,Union Progreso,1997,44853,32086,0.715359
060804,Cajamarca,Colasay,1997,677030,265324,0.391894
160503,Loreto,Capelo,1997,899920,116409,0.129355
220910,San Martin,Morales,1997,57052,44170,0.774206
120604,Junin,Mazamari,1997,1435555,171332,0.119349
120603,Junin,Llaylla,1997,351860,71089,0.202038
010520,Amazonas,Santa Catalina,1997,185180,37265,0.201237
010603,Amazonas,Cochamal,1997,203378,22712,0.111674
120209,Junin,Mariscal Castilla,1997,64224,11651,0.181412
010601,Amazonas,San Nicolas,1997,114944,31275,0.272089
010519,Amazonas,San Juan De Lopecancha,1997,97124,36124,0.371937
160211,Loreto,Teniente Cesar Lopez Rojas,1997,1485058,228706,0.154005
080408,Cusco,Yanatile,1997,2284182,399119,0.174732
050408,Ayacucho,Llochegua,1997,590673,90275,0.152834
100507,Huanuco,Monzon,1997,1590702,248722,0.15636
081304,Cusco,Machupicchu,1997,414663,44177,0.106537
220909,San Martin,La Banda De Shilcayo,1997,300132,74533,0.248334
220103,San Martin,Habana,1997,77392,64280,0.830577
100606,Huanuco,Mariano Damaso Beraun,1997,846065,131368,0.155269
010508,Amazonas,Lonya Chico,1997,78176,19013,0.243208
170102,Madre De Dios,Inambari,1997,5562594,113094,0.020331
050502,Ayacucho,Anco,1997,859091,133523,0.155424
010523,Amazonas,Trita,1997,15721,7887,0.501686
010516,Amazonas,San Cristobal,1997,39966,14442,0.361357
080918,Cusco,Union Ashaninka,1997,351495,21222,0.060376
221006,San Martin,Santa Lucia,1997,303241,218970,0.722099
100702,Huanuco,Cholon,1997,2490435,312638,0.125535
211205,Puno,Phara,1997,498219,11233,0.022546
170204,Madre De Dios,Huepetuhe,1997,1747509,41825,0.023934
010302,Amazonas,Chisquilla,1997,181907,6136,0.033732
050507,Ayacucho,Santa Rosa,1997,446106,109166,0.244709
220804,San Martin,Nueva Cajamarca,1997,375608,134910,0.359178
220809,San Martin,Yuracyacu,1997,69776,48813,0.699567
160603,Loreto,Padre Marquez,1997,2751150,133655,0.048582
010522,Amazonas,Tingo,1997,122640,33384,0.272211
080906,Cusco,Quellouno,1997,2249644,402877,0.179085
010301,Amazonas,Jumbilla,1997,178356,37515,0.210338
080917,Cusco,Manitea,1997,163511,17664,0.108029
250305,Ucayali,Alexander Von Humboldt,1998,232299,116526,0.501621
220509,San Martin,Shanao,1998,27404,17185,0.627098
250304,Ucayali,Neshuya,1998,705695,222601,0.315435
220501,San Martin,Lamas,1998,145659,90872,0.623868
220902,San Martin,Alberto Leveau,1998,58292,22412,0.384478
250102,Ucayali,Campoverde,1998,1499070,749473,0.499959
220702,San Martin,Buenos Aires,1998,350498,202978,0.579113
220502,San Martin,Alonso De Alvarado,1998,333345,147398,0.442179
220404,San Martin,Piscoyacu,1998,202503,81809,0.403989
220708,San Martin,Shamboyacu,1998,442263,73901,0.167097
220204,San Martin,Huallaga,1998,288997,52188,0.180583
220605,San Martin,Pajarillo,1998,512229,234503,0.457809
010703,Amazonas,Cumba,1998,338309,159574,0.471681
220704,San Martin,Pilluana,1998,77007,38157,0.4955
220104,San Martin,Jepelacio,1998,434300,218708,0.503587
220505,San Martin,Cuñumbuqui,1998,204978,129322,0.630907
220507,San Martin,Rumisapa,1998,37418,29471,0.787616
220913,San Martin,Sauce,1998,113557,37478,0.330037
010608,Amazonas,Milpuc,1998,48343,30309,0.626957
220405,San Martin,Sacanche,1998,182234,100788,0.553069
220709,San Martin,Tingo De Ponasa,1998,377839,158668,0.419935
220304,San Martin,Santa Rosa,1998,280633,159880,0.569712
100903,Huanuco,Honoria,1998,1073943,231512,0.215572
220203,San Martin,Bajo Biavo,1998,1265183,269112,0.212706
220710,San Martin,Tres Unidos,1998,417343,66818,0.160103
220510,San Martin,Tabalosos,1998,407368,166693,0.409195
100904,Huanuco,Tournavista,1998,1971052,225313,0.114311
010701,Amazonas,Bagua Grande,1998,817863,318788,0.389782
220701,San Martin,Picota,1998,244840,121168,0.494886
220403,San Martin,El Eslabon,1998,140447,80432,0.572686
250105,Ucayali,Yarinacocha,1998,747695,404622,0.541159
220914,San Martin,Shapaja,1998,267687,91072,0.340218
010707,Amazonas,Yamon,1998,152144,62236,0.40906
010705,Amazonas,Jamalca,1998,393997,132410,0.336069
220205,San Martin,San Pablo,1998,391993,254405,0.649004
220705,San Martin,Pucacaca,1998,228592,108610,0.475126
220601,San Martin,Juanjui,1998,504641,195671,0.387743
100905,Huanuco,Yuyapichis,1998,2344154,215621,0.091982
100608,Huanuco,Castillo Grande,1998,118195,67625,0.572148
220302,San Martin,Agua Blanca,1998,171923,113356,0.659342
250306,Ucayali,Huipoca,1998,667777,107472,0.16094
010611,Amazonas,Totora,1998,21874,13568,0.62028
010706,Amazonas,Lonya Grande,1998,409562,131626,0.321382
220706,San Martin,San Cristobal,1998,33883,16642,0.491161
010303,Amazonas,Churuja,1998,35775,6172,0.172523
220301,San Martin,San Jose De Sisa,1998,347309,207101,0.596302
010204,Amazonas,El Parco,1998,20424,14267,0.698541
010306,Amazonas,Florida,1998,249605,70685,0.283187
220303,San Martin,San Martin,1998,585926,92111,0.157206
220106,San Martin,Yantalo,1998,78275,45274,0.578397
220305,San Martin,Shatoja,1998,69815,40371,0.578257
010104,Amazonas,Cheto,1998,79082,21645,0.273703
160201,Loreto,Yurimaguas,1998,2513367,655847,0.260944
060901,Cajamarca,San Ignacio,1998,399940,235795,0.589576
220511,San Martin,Zapatero,1998,196367,161705,0.823484
060811,Cajamarca,San Jose Del Alto,1998,566420,232582,0.410618
010206,Amazonas,La Peca,1998,155134,94549,0.609467
220401,San Martin,Saposoa,1998,591864,159059,0.268742
060902,Cajamarca,Chirinos,1998,399656,194551,0.486796
220908,San Martin,Juan Guerra,1998,216367,141957,0.656094
060904,Cajamarca,La Coipa,1998,454450,225260,0.495676
220808,San Martin,Yorongos,1998,91967,48395,0.526221
120607,Junin,Rio Negro,1998,556582,195782,0.351758
060812,Cajamarca,Santa Rosa,1998,349365,225913,0.646639
250106,Ucayali,Nueva Requena,1998,2329126,227563,0.097703
220802,San Martin,Awajun,1998,569322,114105,0.200423
250302,Ucayali,Irazola,1998,2126284,212762,0.100063
010109,Amazonas,La Jalca,1998,139571,36188,0.25928
220906,San Martin,El Porvenir,1998,550820,75123,0.136384
220707,San Martin,San Hilarion,1998,117160,51448,0.439126
220806,San Martin,Posic,1998,59121,29313,0.495814
220406,San Martin,Tingo De Saposoa,1998,52895,31392,0.593478
100901,Huanuco,Puerto Inca,1998,2709508,301913,0.111427
010105,Amazonas,Chiliquin,1998,159239,27395,0.172037
220105,San Martin,Soritor,1998,656448,159035,0.242266
220201,San Martin,Bellavista,1998,292265,202586,0.693159
060803,Cajamarca,Chontali,1998,519539,182829,0.351906
100605,Huanuco,Luyando,1998,126262,90458,0.716431
010307,Amazonas,Jazan,1998,85167,36631,0.430108
010502,Amazonas,Camporredondo,1998,246044,80911,0.328848
010515,Amazonas,Providencia,1998,130985,27652,0.211108
010102,Amazonas,Asuncion,1998,39194,16157,0.412231
010510,Amazonas,Luya Viejo,1998,76164,14036,0.184287
100601,Huanuco,Rupa-Rupa,1998,295257,111173,0.37653
010514,Amazonas,Pisuquia,1998,327196,52047,0.15907
060810,Cajamarca,San Felipe,1998,287890,29431,0.10223
010305,Amazonas,Cuispes,1998,108421,29138,0.268749
060905,Cajamarca,Namballe,1998,710706,220021,0.309581
010119,Amazonas,San Isidro De Maino,1998,121418,14796,0.12186
060801,Cajamarca,Jaen,1998,624961,271026,0.433669
010513,Amazonas,Ocumal,1998,409313,113466,0.277211
220912,San Martin,San Antonio,1998,88116,25616,0.290708
220903,San Martin,Cacatachi,1998,59042,48478,0.821077
120602,Junin,Coviriali,1998,111288,42360,0.380634
120304,Junin,San Luis De Shuaro,1998,219122,66989,0.305716
120601,Junin,Satipo,1998,929613,195225,0.210007
010203,Amazonas,Copallin,1998,111195,50435,0.453573
010112,Amazonas,Magdalena,1998,152346,20351,0.133584
220102,San Martin,Calzada,1998,130309,92367,0.708831
060805,Cajamarca,Huabal,1998,95324,74407,0.780569
010610,Amazonas,Santa Rosa,1998,22754,14567,0.640195
220503,San Martin,Barranquita,1998,1189871,242619,0.203904
220801,San Martin,Rioja,1998,234994,139760,0.594739
220703,San Martin,Caspisapa,1998,85643,37373,0.436381
080904,Cusco,Maranura,1998,188793,53448,0.283104
010117,Amazonas,Quinjalca,1998,92734,38922,0.419717
250303,Ucayali,Curimana,1998,2124247,102532,0.048267
010308,Amazonas,Recta,1998,31526,18032,0.571972
010115,Amazonas,Montevideo,1998,138444,21937,0.158454
010114,Amazonas,Molinopampa,1998,382725,73102,0.191004
010503,Amazonas,Cocabamba,1998,383913,46691,0.121619
060809,Cajamarca,Sallique,1998,411293,61985,0.150708
010120,Amazonas,Soloco,1998,84085,19523,0.232182
010521,Amazonas,Santo Tomas,1998,101264,37031,0.365688
100113,Huanuco,San Pablo De Pillao,1998,672747,87246,0.129686
010602,Amazonas,Chirimoto,1998,173089,45996,0.265736
100603,Huanuco,Hermilio Valdizan,1998,323676,55170,0.170448
010111,Amazonas,Levanto,1998,84169,18952,0.225166
010518,Amazonas,San Jeronimo,1998,233700,80192,0.343141
010609,Amazonas,Omia,1998,253339,47415,0.18716
100902,Huanuco,Codo Del Pozuzo,1998,3656169,275134,0.075252
010113,Amazonas,Mariscal Castilla,1998,88754,23847,0.268686
220101,San Martin,Moyobamba,1998,3032176,480081,0.158329
010310,Amazonas,Shipasbamba,1998,140920,30657,0.217549
100103,Huanuco,Chinchao,1998,914940,145603,0.159139
010311,Amazonas,Valera,1998,87729,14831,0.169055
060907,Cajamarca,Tabaconas,1998,867885,209407,0.241284
160112,Loreto,Belen,1998,731901,188256,0.257215
200307,Piura,Sondor,1998,385369,97059,0.25186
220803,San Martin,Elias Soplin Vargas,1998,190445,64860,0.340571
010506,Amazonas,Inguilpata,1998,133308,38935,0.292068
220506,San Martin,Pinto Recodo,1998,629614,118881,0.188816
120303,Junin,Pichanaqui,1998,1416316,318288,0.22473
010202,Amazonas,Aramango,1998,866853,167963,0.193762
010606,Amazonas,Longar,1998,92491,25860,0.279595
160101,Loreto,Iquitos,1998,411336,121773,0.296043
010507,Amazonas,Longuita,1998,66012,23953,0.362858
221001,San Martin,Tocache,1998,1137399,378023,0.332357
010511,Amazonas,Maria,1998,98683,17830,0.18068
080901,Cusco,Santa Ana,1998,448977,155493,0.346327
120302,Junin,Perene,1998,1698111,522415,0.307645
050409,Ayacucho,Canayre,1998,308017,34120,0.110773
221002,San Martin,Nuevo Progreso,1998,932793,261554,0.280399
200303,Piura,El Carmen De La Frontera,1998,737565,161447,0.218892
100609,Huanuco,Pueblo Nuevo,1998,362691,117168,0.323052
080903,Cusco,Huayopata,1998,608208,110734,0.182066
010604,Amazonas,Huambo,1998,87355,71158,0.814584
100505,Huanuco,Jircan,1998,270424,10530,0.038939
010512,Amazonas,Ocalli,1998,193361,47202,0.244113
010101,Amazonas,Chachapoyas,1998,172277,43282,0.251235
060903,Cajamarca,Huarango,1998,1019211,300270,0.29461
010116,Amazonas,Olleros,1998,120055,8538,0.071117
010605,Amazonas,Limabamba,1998,691778,100329,0.145031
100804,Huanuco,Umari,1998,178312,50104,0.280991
220504,San Martin,Caynarachi,1998,1430625,180547,0.126201
080905,Cusco,Ocobamba,1998,989147,209732,0.212033
010517,Amazonas,San Francisco Del Yeso,1998,204600,69159,0.338021
120609,Junin,Vizcatán Del Ene,1998,694966,36292,0.052221
060807,Cajamarca,Pomahuaca,1998,913386,198025,0.216803
010304,Amazonas,Corosha,1998,72158,7728,0.107098
221005,San Martin,Uchiza,1998,682269,278673,0.40845
220807,San Martin,San Fernando,1998,77703,53926,0.694002
050512,Ayacucho,Union Progreso,1998,44853,32222,0.718391
060804,Cajamarca,Colasay,1998,677030,303970,0.448976
160503,Loreto,Capelo,1998,899920,117186,0.130218
220910,San Martin,Morales,1998,57052,44534,0.780586
120604,Junin,Mazamari,1998,1435555,169484,0.118062
120603,Junin,Llaylla,1998,351860,69302,0.196959
010520,Amazonas,Santa Catalina,1998,185180,35222,0.190204
010603,Amazonas,Cochamal,1998,203378,22753,0.111875
120209,Junin,Mariscal Castilla,1998,64224,11452,0.178313
010601,Amazonas,San Nicolas,1998,114944,31627,0.275151
010519,Amazonas,San Juan De Lopecancha,1998,97124,40036,0.412215
160211,Loreto,Teniente Cesar Lopez Rojas,1998,1485058,234111,0.157644
080408,Cusco,Yanatile,1998,2284182,404404,0.177045
050408,Ayacucho,Llochegua,1998,590673,88320,0.149524
100507,Huanuco,Monzon,1998,1590702,248891,0.156466
081304,Cusco,Machupicchu,1998,414663,43456,0.104798
