geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010104,Amazonas,Cheto,2004,0.275334,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2005,0.268961,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2006,0.269973,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2007,0.266268,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2008,0.265244,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2009,0.264763,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2010,0.267381,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2011,0.253775,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2012,0.240497,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2013,0.243519,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2014,0.241382,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2015,0.226094,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2016,0.220758,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2017,0.222099,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2018,0.222693,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2019,0.235705,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2020,0.245454,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2021,0.237349,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2022,0.245593,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2023,0.253585,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2024,0.254369,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010105,Amazonas,Chiliquin,1985,0.12571,0.0,0.1164654245931143,0.0,2657.6969260230467,22.62638518145629
010105,Amazonas,Chiliquin,1986,0.12571,0.0,0.1164654245931143,0.0,2657.6969260230467,22.62638518145629
010105,Amazonas,Chiliquin,1987,0.146622,0.0,0.1164654245931143,0.0,2657.6969260230467,22.62638518145629
